Name_;Off. Snaps_Num;Receiving_Rec;Receiving_Tgt;Receiving_Y/R;Receiving_Y/Tgt;Receiving_Yds;ST Snaps_Num;Year;Week;Age;Tm;1;Opp;Injured Reserve;*;Inactive;COVID-19 List;Non-Football Injury;Physically Unable to Perform;Exempt List;Suspended;Did Not Play;Win?;Lose?;Tie?;Score-not-counted;Tm-Score;Opp-Score;Day;Month;Dk_Points;Salary;Feet;Inches;Weight(lbs);Last_Def_Total_YDS;Last_Def_Total_YDS/G;Last_Def_Passing_YDS;Last_Def_Passing_YDS/G;Last_Def_Rushing_YDS;Last_Def_Rushing_YDS/G;Last_Def_Points_PTS;Last_Def_PointsPTS/G;Last_Off_Total_YDS;Last_Off_Total_YDS/G;Last_Off_Passing_YDS;Last_Off_Passing_YDS/G;Last_Off_Rushing_YDS;Last_Off_Rushing_YDS/G;Last_Off_Points_PTS;Last_Off_PointsPTS/G
Davis, Tyler;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022.0;5.0;0.0;LAR;0;DAL;0;0;0;0;0;0;0;0;1;0;1;0;0;10;22;9;10;0.7;0.0;0;0;0;6608;388.7;4515;265.6;2093;123.1;427;25.1;6145;361.5;4484;263.8;1661;97.7;424;24.9
Davis, Tyler;9.0;0.0;0.0;0.0;0.0;0.0;3.0;2022.0;6.0;25.203;LAR;0;CAR;0;0;0;0;0;0;0;0;0;1;0;0;0;24;10;16;10;0.0;0.0;0;0;0;6608;388.7;4515;265.6;2093;123.1;427;25.1;6145;361.5;4484;263.8;1661;97.7;424;24.9
Davis, Tyler;10.0;0.0;0.0;0.0;0.0;0.0;1.0;2022.0;8.0;25.217;LAR;0;SFO;0;0;0;0;0;0;0;0;0;0;1;0;0;14;31;30;10;0.0;0.0;0;0;0;6608;388.7;4515;265.6;2093;123.1;427;25.1;6145;361.5;4484;263.8;1661;97.7;424;24.9
Davis, Tyler;14.0;0.0;1.0;0.0;0.0;0.0;18.0;2022.0;9.0;25.224;LAR;@;TAM;0;0;0;0;0;0;0;0;0;0;1;0;0;13;16;6;11;0.0;0.0;0;0;0;6608;388.7;4515;265.6;2093;123.1;427;25.1;6145;361.5;4484;263.8;1661;97.7;424;24.9
Davis, Tyler;13.0;1.0;2.0;11.0;5.5;11.0;8.0;2022.0;10.0;25.231;LAR;0;ARI;0;0;0;0;0;0;0;0;0;0;1;0;0;17;27;13;11;0.0;0.0;0;0;0;6608;388.7;4515;265.6;2093;123.1;427;25.1;6145;361.5;4484;263.8;1661;97.7;424;24.9
Davis, Tyler;6.0;0.0;0.0;0.0;0.0;0.0;6.0;2022.0;11.0;25.238;LAR;@;NOR;0;0;0;0;0;0;0;0;0;0;1;0;0;20;27;20;11;0.0;0.0;0;0;0;6608;388.7;4515;265.6;2093;123.1;427;25.1;6145;361.5;4484;263.8;1661;97.7;424;24.9
Davis, Tyler;22.0;1.0;2.0;12.0;6.0;12.0;1.0;2022.0;12.0;25.245;LAR;@;KAN;0;0;0;0;0;0;0;0;0;0;1;0;0;10;26;27;11;0.0;0.0;0;0;0;6608;388.7;4515;265.6;2093;123.1;427;25.1;6145;361.5;4484;263.8;1661;97.7;424;24.9
Davis, Tyler;10.0;0.0;0.0;0.0;0.0;0.0;0.0;2022.0;13.0;25.252;LAR;0;SEA;0;0;0;0;0;0;0;0;0;0;1;0;0;23;27;4;12;0.0;0.0;0;0;0;6608;388.7;4515;265.6;2093;123.1;427;25.1;6145;361.5;4484;263.8;1661;97.7;424;24.9
Davis, Tyler;4.0;1.0;1.0;8.0;8.0;8.0;0.0;2022.0;14.0;25.256;LAR;0;LVR;0;0;0;0;0;0;0;0;0;1;0;0;0;17;16;8;12;0.0;0.0;0;0;0;6608;388.7;4515;265.6;2093;123.1;427;25.1;6145;361.5;4484;263.8;1661;97.7;424;24.9
Davis, Tyler;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2022.0;15.0;25.267;LAR;@;GNB;0;0;0;0;0;0;0;0;0;0;1;0;0;12;24;19;12;0.0;0.0;0;0;0;6608;388.7;4515;265.6;2093;123.1;427;25.1;6145;361.5;4484;263.8;1661;97.7;424;24.9
Davis, Tyler;38.0;3.0;3.0;19.0;19.0;57.0;2.0;2022.0;16.0;25.273;LAR;0;DEN;0;0;0;0;0;0;0;0;0;1;0;0;0;51;14;25;12;0.0;0.0;0;0;0;6608;388.7;4515;265.6;2093;123.1;427;25.1;6145;361.5;4484;263.8;1661;97.7;424;24.9
Davis, Tyler;19.0;1.0;1.0;21.0;21.0;21.0;0.0;2022.0;17.0;25.28;LAR;@;LAC;0;1;0;0;0;0;0;0;0;0;1;0;0;10;31;1;1;0.0;0.0;0;0;0;6608;388.7;4515;265.6;2093;123.1;427;25.1;6145;361.5;4484;263.8;1661;97.7;424;24.9
Davis, Tyler;15.0;0.0;1.0;0.0;0.0;0.0;6.0;2022.0;18.0;25.287;LAR;@;SEA;0;0;0;0;0;0;0;0;0;0;1;0;0;16;19;8;1;0.0;0.0;0;0;0;6608;388.7;4515;265.6;2093;123.1;427;25.1;6145;361.5;4484;263.8;1661;97.7;424;24.9
Davis, Tyler;23.0;1.0;2.0;21.0;10.5;21.0;0.0;2023.0;1.0;26.167;LAR;@;SEA;0;0;0;0;0;0;0;0;0;1;0;0;0;30;13;10;9;0.0;0.0;0;0;0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
Williams, Maxx;16.0;1.0;2.0;15.0;7.5;15.0;0.0;2015.0;1.0;21.154;BAL;@;DEN;0;0;0;0;0;0;0;0;0;0;1;0;0;13;19;13;9;2.5;2700.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;20.0;1.0;1.0;8.0;8.0;8.0;0.0;2015.0;2.0;21.161;BAL;@;OAK;0;1;0;0;0;0;0;0;0;0;1;0;0;33;37;20;9;1.8;2500.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;38.0;3.0;7.0;14.67;6.29;44.0;5.0;2015.0;3.0;21.168;BAL;0;CIN;0;0;0;0;0;0;0;0;0;0;1;0;0;24;28;27;9;7.4;2500.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;49.0;2.0;4.0;8.5;4.25;17.0;0.0;2015.0;4.0;21.172;BAL;@;PIT;0;1;0;0;0;0;0;0;0;1;0;0;0;23;20;1;10;3.7;2500.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;42.0;1.0;1.0;0.0;0.0;0.0;7.0;2015.0;5.0;21.182;BAL;0;CLE;0;1;0;0;0;0;0;0;0;0;1;0;0;30;33;11;10;1.0;3300.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;19.0;4.0;4.0;6.0;6.0;24.0;8.0;2015.0;6.0;21.189;BAL;@;SFO;0;0;0;0;0;0;0;0;0;0;1;0;0;20;25;18;10;6.4;2800.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2015.0;7.0;0.0;BAL;@;ARI;0;0;1;0;0;0;0;0;0;0;1;0;0;18;26;26;10;0.0;0.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;3.0;0.0;0.0;0.0;0.0;0.0;6.0;2015.0;8.0;21.203;BAL;0;SDG;0;0;0;0;0;0;0;0;0;1;0;0;0;29;26;1;11;0.0;2500.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;25.0;4.0;4.0;10.0;10.0;40.0;5.0;2015.0;10.0;21.217;BAL;0;JAX;0;1;0;0;0;0;0;0;0;0;1;0;0;20;22;15;11;14.0;2500.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;40.0;3.0;4.0;6.67;5.0;20.0;9.0;2015.0;11.0;21.224;BAL;0;STL;0;1;0;0;0;0;0;0;0;1;0;0;0;16;13;22;11;5.0;2500.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;15.0;0.0;0.0;0.0;0.0;0.0;5.0;2015.0;12.0;21.232;BAL;@;CLE;0;0;0;0;0;0;0;0;0;1;0;0;0;33;27;30;11;0.0;2500.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2015.0;13.0;0.0;BAL;@;MIA;0;0;1;0;0;0;0;0;0;0;1;0;0;13;15;6;12;0.0;0.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;20.0;0.0;0.0;0.0;0.0;0.0;7.0;2015.0;14.0;21.245;BAL;0;SEA;0;0;0;0;0;0;0;0;0;0;1;0;0;6;35;13;12;0.0;2500.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;49.0;5.0;6.0;6.2;5.17;31.0;7.0;2015.0;15.0;21.252;BAL;0;KAN;0;0;0;0;0;0;0;0;0;0;1;0;0;14;34;20;12;8.1;2500.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;65.0;2.0;5.0;8.0;3.2;16.0;8.0;2015.0;16.0;21.259;BAL;0;PIT;0;1;0;0;0;0;0;0;0;1;0;0;0;20;17;27;12;3.6;3000.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;75.0;6.0;10.0;8.83;5.3;53.0;3.0;2015.0;17.0;21.266;BAL;@;CIN;0;1;0;0;0;0;0;0;0;0;1;0;0;16;24;3;1;11.3;2700.0;0;0;0;5398;337.4;3737;233.6;1661;103.8;401;25.1;5749;359.3;4271;266.9;1478;92.4;328;20.5
Williams, Maxx;9.0;0.0;0.0;0.0;0.0;0.0;10.0;2016.0;1.0;22.152;BAL;0;BUF;0;0;0;0;0;0;0;0;0;1;0;0;0;13;7;11;9;0.0;2600.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;23.0;0.0;0.0;0.0;0.0;0.0;10.0;2016.0;2.0;22.159;BAL;@;CLE;0;0;0;0;0;0;0;0;0;1;0;0;0;25;20;18;9;0.0;2500.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;12.0;0.0;0.0;0.0;0.0;0.0;14.0;2016.0;3.0;22.166;BAL;@;JAX;0;0;0;0;0;0;0;0;0;1;0;0;0;19;17;25;9;0.0;2500.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;10.0;0.0;0.0;0.0;0.0;0.0;15.0;2016.0;4.0;22.173;BAL;0;OAK;0;0;0;0;0;0;0;0;0;0;1;0;0;27;28;2;10;0.0;2500.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2016.0;5.0;0.0;BAL;0;WAS;1;0;0;0;0;0;0;0;0;0;1;0;0;10;16;9;10;0.0;0.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2016.0;6.0;0.0;BAL;@;NYG;1;0;0;0;0;0;0;0;0;0;1;0;0;23;27;16;10;0.0;0.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2016.0;7.0;0.0;BAL;@;NYJ;1;0;0;0;0;0;0;0;0;0;1;0;0;16;24;23;10;0.0;0.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2016.0;9.0;0.0;BAL;0;PIT;1;0;0;0;0;0;0;0;0;1;0;0;0;21;14;6;11;0.0;0.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2016.0;10.0;0.0;BAL;0;CLE;1;0;0;0;0;0;0;0;0;1;0;0;0;28;7;10;11;0.0;0.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2016.0;11.0;0.0;BAL;@;DAL;1;0;0;0;0;0;0;0;0;0;1;0;0;17;27;20;11;0.0;0.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2016.0;12.0;0.0;BAL;0;CIN;1;0;0;0;0;0;0;0;0;1;0;0;0;19;14;27;11;0.0;0.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2016.0;13.0;0.0;BAL;0;MIA;1;0;0;0;0;0;0;0;0;1;0;0;0;38;6;4;12;0.0;0.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2016.0;14.0;0.0;BAL;@;NWE;1;0;0;0;0;0;0;0;0;0;1;0;0;23;30;12;12;0.0;0.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2016.0;15.0;0.0;BAL;0;PHI;1;0;0;0;0;0;0;0;0;1;0;0;0;27;26;18;12;0.0;0.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2016.0;16.0;0.0;BAL;@;PIT;1;0;0;0;0;0;0;0;0;0;1;0;0;27;31;25;12;0.0;0.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2016.0;17.0;0.0;BAL;@;CIN;1;0;0;0;0;0;0;0;0;0;1;0;0;10;27;1;1;0.0;0.0;0;0;0;5154;322.1;3724;232.8;1430;89.4;321;20.1;5563;347.7;4100;256.3;1463;91.4;343;21.4
Williams, Maxx;17.0;1.0;1.0;5.0;5.0;5.0;4.0;2017.0;1.0;23.151;BAL;@;CIN;0;1;0;0;0;0;0;0;0;1;0;0;0;20;0;10;9;1.5;2600.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;28.0;4.0;4.0;5.25;5.25;21.0;15.0;2017.0;2.0;23.158;BAL;0;CLE;0;1;0;0;0;0;0;0;0;1;0;0;0;24;10;17;9;6.3;2500.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2017.0;3.0;0.0;BAL;@;JAX;0;0;1;0;0;0;0;0;0;0;1;0;0;7;44;24;9;0.0;0.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2017.0;4.0;0.0;BAL;0;PIT;0;0;1;0;0;0;0;0;0;0;1;0;0;9;26;1;10;0.0;0.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2017.0;5.0;0.0;BAL;@;OAK;0;0;1;0;0;0;0;0;0;1;0;0;0;30;17;8;10;0.0;0.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;9.0;1.0;1.0;6.0;6.0;6.0;2.0;2017.0;6.0;23.186;BAL;0;CHI;0;0;0;0;0;0;0;0;0;0;1;0;0;24;27;15;10;-0.4;2500.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2017.0;7.0;0.0;BAL;@;MIN;0;0;1;0;0;0;0;0;0;0;1;0;0;16;24;22;10;0.0;0.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2017.0;8.0;0.0;BAL;0;MIA;0;0;1;0;0;0;0;0;0;1;0;0;0;40;0;26;10;0.0;0.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;33.0;3.0;3.0;9.67;9.67;29.0;9.0;2017.0;9.0;23.207;BAL;@;TEN;0;1;0;0;0;0;0;0;0;0;1;0;0;20;23;5;11;5.9;2500.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;34.0;2.0;2.0;3.0;3.0;6.0;6.0;2017.0;11.0;23.221;BAL;@;GNB;0;1;0;0;0;0;0;0;0;1;0;0;0;23;0;19;11;2.6;2500.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;28.0;1.0;1.0;12.0;12.0;12.0;10.0;2017.0;12.0;23.229;BAL;0;HOU;0;0;0;0;0;0;0;0;0;1;0;0;0;23;16;27;11;2.2;2500.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;30.0;1.0;2.0;1.0;0.5;1.0;12.0;2017.0;13.0;23.235;BAL;0;DET;0;1;0;0;0;0;0;0;0;1;0;0;0;44;20;3;12;1.1;2500.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;33.0;0.0;0.0;0.0;0.0;0.0;14.0;2017.0;14.0;23.242;BAL;@;PIT;0;1;0;0;0;0;0;0;0;0;1;0;0;38;39;10;12;0.0;2500.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;35.0;0.0;1.0;0.0;0.0;0.0;8.0;2017.0;15.0;23.249;BAL;@;CLE;0;1;0;0;0;0;0;0;0;1;0;0;0;27;10;17;12;0.4;2700.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;38.0;2.0;3.0;3.0;2.0;6.0;9.0;2017.0;16.0;23.255;BAL;0;IND;0;0;0;0;0;0;0;0;0;1;0;0;0;23;16;23;12;8.6;2800.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;30.0;0.0;0.0;0.0;0.0;0.0;11.0;2017.0;17.0;23.263;BAL;0;CIN;0;1;0;0;0;0;0;0;0;0;1;0;0;27;31;31;12;0.0;2600.0;0;0;0;5201;325.1;3421;213.8;1780;111.3;303;18.9;4886;305.4;3030;189.4;1856;116.0;395;24.7
Williams, Maxx;44.0;3.0;3.0;10.67;10.67;32.0;12.0;2018.0;1.0;24.15;BAL;0;BUF;0;1;0;0;0;0;0;0;0;1;0;0;0;47;3;9;9;6.2;2500.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;28.0;3.0;3.0;10.33;10.33;31.0;10.0;2018.0;2.0;24.154;BAL;@;CIN;0;0;0;0;0;0;0;0;0;0;1;0;0;23;34;13;9;6.8;2500.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;37.0;1.0;1.0;5.0;5.0;5.0;9.0;2018.0;3.0;24.164;BAL;0;DEN;0;1;0;0;0;0;0;0;0;1;0;0;0;27;14;23;9;1.5;2500.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;40.0;5.0;5.0;10.2;10.2;51.0;10.0;2018.0;4.0;24.171;BAL;@;PIT;0;1;0;0;0;0;0;0;0;1;0;0;0;26;14;30;9;10.1;2500.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;27.0;2.0;2.0;4.0;4.0;8.0;7.0;2018.0;5.0;24.178;BAL;@;CLE;0;1;0;0;0;0;0;0;0;0;1;0;0;9;12;7;10;2.8;2500.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;34.0;0.0;0.0;0.0;0.0;0.0;16.0;2018.0;6.0;24.185;BAL;@;TEN;0;1;0;0;0;0;0;0;0;1;0;0;0;21;0;14;10;0.0;2500.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;20.0;0.0;0.0;0.0;0.0;0.0;9.0;2018.0;7.0;24.192;BAL;0;NOR;0;0;0;0;0;0;0;0;0;0;1;0;0;23;24;21;10;0.1;2500.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2018.0;8.0;0.0;BAL;@;CAR;0;0;1;0;0;0;0;0;0;0;1;0;0;21;36;28;10;0.0;0.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2018.0;9.0;0.0;BAL;0;PIT;0;0;1;0;0;0;0;0;0;0;1;0;0;16;23;4;11;0.0;0.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2018.0;11.0;0.0;BAL;0;CIN;0;0;1;0;0;0;0;0;0;1;0;0;0;24;21;18;11;0.0;0.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;8.0;0.0;0.0;0.0;0.0;0.0;19.0;2018.0;12.0;24.227;BAL;0;OAK;0;0;0;0;0;0;0;0;0;1;0;0;0;34;17;25;11;0.0;2500.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;21.0;0.0;0.0;0.0;0.0;0.0;21.0;2018.0;13.0;24.234;BAL;@;ATL;0;0;0;0;0;0;0;0;0;1;0;0;0;26;16;2;12;0.0;2500.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;22.0;1.0;1.0;10.0;10.0;10.0;18.0;2018.0;14.0;24.241;BAL;@;KAN;0;0;0;0;0;0;0;0;0;0;1;0;0;24;27;9;12;8.0;2500.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;43.0;1.0;2.0;6.0;3.0;6.0;15.0;2018.0;15.0;24.248;BAL;0;TAM;0;0;0;0;0;0;0;0;0;1;0;0;0;20;12;16;12;1.6;2600.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;20.0;0.0;0.0;0.0;0.0;0.0;13.0;2018.0;16.0;24.254;BAL;@;LAC;0;1;0;0;0;0;0;0;0;1;0;0;0;22;10;22;12;0.0;2600.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;30.0;0.0;0.0;0.0;0.0;0.0;25.0;2018.0;17.0;24.262;BAL;0;CLE;0;0;0;0;0;0;0;0;0;1;0;0;0;26;24;30;12;0.0;2500.0;0;0;0;4687;292.9;3360;210.0;1327;82.9;287;17.9;5999;374.9;3558;222.4;2441;152.6;389;24.3
Williams, Maxx;22.0;1.0;1.0;15.0;15.0;15.0;27.0;2019.0;1.0;25.149;ARI;0;DET;0;0;0;0;0;0;0;0;0;0;0;1;0;27;27;8;9;2.5;2500.0;0;0;0;6432;402.0;4510;281.9;1922;120.1;442;27.6;5467;341.7;3477;217.3;1990;124.4;361;22.6
Williams, Maxx;14.0;1.0;1.0;21.0;21.0;21.0;18.0;2019.0;2.0;25.156;ARI;@;BAL;0;0;0;0;0;0;0;0;0;0;1;0;0;17;23;15;9;3.1;2500.0;0;0;0;6432;402.0;4510;281.9;1922;120.1;442;27.6;5467;341.7;3477;217.3;1990;124.4;361;22.6
Williams, Maxx;13.0;0.0;0.0;0.0;0.0;0.0;19.0;2019.0;3.0;25.163;ARI;0;CAR;0;0;0;0;0;0;0;0;0;0;1;0;0;20;38;22;9;0.0;2500.0;0;0;0;6432;402.0;4510;281.9;1922;120.1;442;27.6;5467;341.7;3477;217.3;1990;124.4;361;22.6
Williams, Maxx;22.0;1.0;1.0;21.0;21.0;21.0;18.0;2019.0;4.0;25.17;ARI;0;SEA;0;1;0;0;0;0;0;0;0;0;1;0;0;10;27;29;9;3.1;2500.0;0;0;0;6432;402.0;4510;281.9;1922;120.1;442;27.6;5467;341.7;3477;217.3;1990;124.4;361;22.6
Williams, Maxx;42.0;1.0;1.0;7.0;7.0;7.0;20.0;2019.0;5.0;25.177;ARI;@;CIN;0;1;0;0;0;0;0;0;0;1;0;0;0;26;23;6;10;1.7;2500.0;0;0;0;6432;402.0;4510;281.9;1922;120.1;442;27.6;5467;341.7;3477;217.3;1990;124.4;361;22.6
