Pos;1;2;3;4;5;Team;Month;Year
LWR;Skowronek, Ben;Robinson, Demarcus;Mccutcheon, Lance;Hudson, Tyler;0;LAR;7;2023
RWR;Jefferson, Van;Nacua, Puka;Johnson, Tyler;Burmeister, Braxton;0;LAR;7;2023
SWR;Kupp, Cooper;Atwell, Tutu;Trammell, Austin;Smith, Xavier;0;LAR;7;2023
LWR;Davis, Gabe;Shorter, Justin;Coulter, Isaiah;Johnson, Braydon;Shavers, Tyrell;BUF;6;2023
RWR;Diggs, Stefon;Sherfield, Trent;Patmon, Dezmon;Thompson, Bryan;Wayne, Jalen;BUF;6;2023
SWR;Harty, Deonte;Shakir, Khalil;Johnson, Keesean;0;0;BUF;6;2023
LWR;Waddle, Jaylen;Cracraft, River;Ezukanma, Erik;Coleman, Chris;0;MIA;6;2023
RWR;Hill, Tyreek;Chosen, Robbie;Sanders, Braylon;Davis, Daewood;0;MIA;6;2023
SWR;Wilson Jr.,;Berrios, Braxton;Swain, Freddie;0;0;MIA;6;2023
LWR;Parker, Devante;Thornton, Tyquan;Slater, Matthew;0;0;NE;6;2023
RWR;Bourne, Kendrick;Boutte, Kayshon;Nixon, Tre;0;0;NE;6;2023
SWR;Smith-schuster, Juju;Douglas, Demario;Webb, Raleigh;0;0;NE;6;2023
LWR;Wilson, Garrett;Davis, Corey;Charles, Irvin;Luther, T.j.;Kapp, Jerome;NYJ;6;2023
RWR;Lazard, Allen;Mims, Denzel;Taylor, Malik;Brownlee, Jason;0;NYJ;6;2023
SWR;Hardman Jr.,;Cobb, Randall;Spencer, Diontae;Gipson, Xavier;0;NYJ;6;2023
LWR;Gallup, Michael;Fehoko, Simi;Brooks, Jalen;Callaway, Antonio;Durden, David;DAL;6;2023
RWR;Cooks, Brandin;Tolbert, Jalen;Houston, Dennis;Stephens Jr.,;0;DAL;6;2023
SWR;Lamb, Ceedee;Turpin, Kavontae;Drummond, Dontario;Moreno-cropper, Jalen;Barbon, Jose;DAL;6;2023
LWR;Hodgins, Isaiah;Hyatt, Jalin;Johnson, Collin;Sills V,;0;NYG;6;2023
RWR;Slayton, Darius;Shepard, Sterling;Smith, Jeff;Polk, Makai;Ford-wheaton, Bryce;NYG;6;2023
SWR;Campbell, Parris;Robinson, Wan'dale;Crowder, Jamison;Pimpleton, Kalil;Mickens, Jaydon;NYG;6;2023
LWR;Brown, A.j.;Cleveland, Tyrie;Ngata, Joseph;0;0;PHI;6;2023
RWR;Smith, Devonta;Covey, Britain;Allen, Devon;Rambo, Charleston;0;PHI;6;2023
SWR;Zaccheaus, Olamide;Watkins, Quez;Ward, Greg;Haselwood, Jadon;0;PHI;6;2023
LWR;Mclaurin, Terry;Kemp, Marcus;Tremayne, Brycen;Sample, Jalen;0;WAS;6;2023
RWR;Dotson, Jahan;Brown, Dyami;Tinsley, Mitchell;Bowens, Zion;0;WAS;6;2023
SWR;Samuel, Curtis;Milne, Dax;Allen, Kazmeir;Mcgowan, Kyric;0;WAS;6;2023
LWR;Beckham Jr.,;Duvernay, Devin;Bridges, Shemar;Black, Tarik;Ryan, Sean;BAL;6;2023
RWR;Bateman, Rashod;Agholor, Nelson;Thomas, Mike;Demus Jr.,;0;BAL;6;2023
SWR;Flowers, Zay;Proche Ii,;Wallace, Tylan;Isabella, Andy;0;BAL;6;2023
LWR;Chase, Ja'marr;Irwin, Trenton;Lassiter Ii,;Jackson, Shedrick;0;CIN;6;2023
RWR;Higgins, Tee;Iosivas, Andrei;Morgan, Stanley;Carter, Malachi;0;CIN;6;2023
SWR;Boyd, Tyler;Jones, Charlie;Taylor, Trent;Hippenhammer, Mac;0;CIN;6;2023
LWR;Cooper, Amari;Tillman, Cedric;Schwartz, Anthony;Darden, Jaelon;0;CLE;6;2023
RWR;Peoples-jones, Donovan;Goodwin, Marquise;Woods Ii,;Baldwin, Daylen;0;CLE;6;2023
SWR;Moore, Elijah;Bell, David;Grant Sr.,;Harley Jr.,;0;CLE;6;2023
LWR;Johnson, Diontae;Boykin, Miles;White, Cody;Chisena, Dan;Chrest, Cody;PIT;6;2023
RWR;Pickens, George;Olszewski, Gunner;Bradley, Ja'marcus;Fitzpatrick, Dez;Butler, Hakeem;PIT;6;2023
SWR;Robinson Ii,;Austin Iii,;Miller, Anthony;Byrd, Jordan;0;PIT;6;2023
LWR;Moore, Dj;St. Brown,;Pettis, Dante;Reed, Joe;0;CHI;6;2023
RWR;Claypool, Chase;Jones Jr.,;Fountain, Daurice;Pitts, Thyrick;0;CHI;6;2023
SWR;Mooney, Darnell;Scott, Tyler;Webster, Nsimba;Cruickshank, Aron;0;CHI;6;2023
LWR;Reynolds, Josh;Green, Antoine;Cota, Chase;Drummond, Dylan;0;DET;6;2023
RWR;Jones Jr.,;Benson, Trinity;Alexander, Maurice;0;0;DET;6;2023
SWR;St. Brown,;Raymond, Kalif;Kennedy, Tom;0;0;DET;6;2023
LWR;Watson, Christian;Wicks, Dontayvion;Cotton, Jeff;Watts, Duece;0;GB;6;2023
RWR;Doubs, Romeo;Dubose, Grant;Heath, Malik;Bonds, Jadakis;0;GB;6;2023
SWR;Reed, Jayden;Toure, Samori;Melton, Bo;0;0;GB;6;2023
LWR;Jefferson, Justin;Reagor, Jalen;Jackson, Trishton;Knowles, Malik;0;MIN;6;2023
RWR;Addison, Jordan;Nailor, Jalen;Proehl, Blake;Johnson Iii,;0;MIN;6;2023
SWR;Osborn, K.j.;Powell, Brandon;Thomas, Thayer;Jackson, Lucky;0;MIN;6;2023
LWR;Collins, Nico;Hutchinson, Xavier;Rodgers, Amari;Wayne, Jared;0;HOU;6;2023
RWR;Metchie Iii,;Brown, Noah;Camp, Jalen;Bachman, Alex;0;HOU;6;2023
SWR;Woods, Robert;Dell, Tank;Sims, Steven;Johnson Iii,;Matthews, Jesse;HOU;6;2023
LWR;Pierce, Alec;Strachan, Mike;Smith, Vyncint;Winfree, Juwann;King, Johnny;IND;6;2023
RWR;Pittman Jr.,;Dulin, Ashton;Turner, Malik;Case, Kody;0;IND;6;2023
SWR;Mckenzie, Isaiah;Downs, Josh;Fernea, Ethan;Scott, Zavier;Adams, Tyler;IND;6;2023
LWR;Ridley, Calvin;Jones, Tim;Williams, Seth;Cooks, Elijah;0;JAX;6;2023
RWR;Jones, Zay;Austin Jr.,;Harris, Jacob;Jenkins, Jaray;0;JAX;6;2023
SWR;Kirk, Christian;Agnew, Jamal;Washington, Parker;Pryor, Kendric;0;JAX;6;2023
LWR;Burks, Treylon;Mcmath, Racey;Copeland, Jacob;Harrison, Tre'shaun;0;TEN;6;2023
RWR;Westbrook-ikhine, Nick;Dowell, Colton;Roberson Jr.,;0;0;TEN;6;2023
SWR;Philips, Kyle;Moore, Chris;Kinsey, Mason;Jackson, Kearis;Holmes, Gavin;TEN;6;2023
LWR;London, Drake;Darby, Frank;Harris, Keilahn;Arcega-whiteside, J.j.;0;ATL;6;2023
RWR;Hollins, Mack;Hodge, Khadarel;Marshall, Justin;0;0;ATL;6;2023
SWR;Miller, Scott;Hart, Penny;Ali, Josh;Malone, Xavier;Bolden, Slade;ATL;6;2023
LWR;Marshall Jr.,;Mingo, Jonathan;Wright, Derek;Jennings, Gary;0;CAR;6;2023
RWR;Chark Jr.,;Shenault Jr.,;Byrd, Damiere;Stevenson, Marquez;0;CAR;6;2023
SWR;Thielen, Adam;Smith, Shi;Saunders, C.j.;Vann, Josh;0;CAR;6;2023
LWR;Olave, Chris;Perry, A.t.;Baker, Kawaan;Flowers, Malik;0;NO;6;2023
RWR;Thomas, Michael;Edwards, Bryan;Kirkwood, Keith;Davis, Shaquan;0;NO;6;2023
SWR;Shaheed, Rashid;Smith, Tre'quan;Washington, James;0;0;NO;6;2023
LWR;Evans, Mike;Geiger, Kaylon;Warner, Kade;0;0;TB;6;2023
RWR;Gage, Russell;Thompkins, Deven;Moore, David;Miller, Ryan;0;TB;6;2023
SWR;Godwin, Chris;Palmer, Trey;Jarrett, Rakim;Barber, Taye;0;TB;6;2023
LWR;Sutton, Courtland;Callaway, Marquez;Virgil, Jalen;Johnson, Brandon;0;DEN;6;2023
RWR;Patrick, Tim;Mims Jr.,;Hinton, Kendall;Grimes, Taylor;0;DEN;6;2023
SWR;Jeudy, Jerry;Hamler, Kj;Washington, Montrell;Humphrey, Lil'jordan;0;DEN;6;2023
LWR;Valdes-scantling, Marquez;Rice, Rashee;Ross, Justyn;Fryfogle, Ty;0;KC;6;2023
RWR;Toney, Kadarius;Watson, Justin;Ross, John;Powell, Cornell;0;KC;6;2023
SWR;Moore, Skyy;James, Richie;Smith-marsette, Ihmir;Ealy, Jerrion;Remigio, Nikko;KC;6;2023
LWR;Adams, Davante;Cole Sr.,;Lacy, Chris;Wilkerson, Kristian;0;LV;6;2023
RWR;Meyers, Jakobi;Dorsett, Phillip;Sims, Cam;0;0;LV;6;2023
SWR;Renfrow, Hunter;Carter, Deandre;Tucker, Tre;Turner, Dj;0;LV;6;2023
LWR;Williams, Mike;Guyton, Jalen;Doss, Keelan;0;0;LAC;6;2023
RWR;Johnston, Quentin;Palmer, Joshua;Hightower, John;0;0;LAC;6;2023
SWR;Allen, Keenan;Davis, Derius;Bynum, Terrell;Wilson, Pokey;0;LAC;6;2023
LWR;Brown, Marquise;Wilson, Michael;Tate, Auden;Arias, Daniel;0;ARZ;6;2023
RWR;Moore, Rondale;Baccellia, Andre;Wims, Javon;0;0;ARZ;6;2023
SWR;Dortch, Greg;Pascal, Zach;Cobbs, Brian;0;0;ARZ;6;2023
LWR;Aiyuk, Brandon;Gray, Danny;Martin, Tay;Winstead, Isaiah;0;SF;6;2023
RWR;Samuel, Deebo;Conley, Chris;Snead Iv,;Newsome, Dazz;0;SF;6;2023
SWR;Jennings, Jauan;Mccloud Iii,;Bell, Ronnie;Wyatt, Shae;0;SF;6;2023
LWR;Metcalf, Dk;Young, Dareke;Landers, Matt;Bobo, Jake;0;SEA;6;2023
RWR;Lockett, Tyler;Thompson, Cody;Winston Jr.,;Hall, John;0;SEA;6;2023
SWR;Smith-njigba, Jaxon;Eskridge, Dee;Johnson, Cade;Johnson, C.j.;Lindsey, Tyjon;SEA;6;2023
LWR;Skowronek, Ben;Nacua, Puka;Burmeister, Braxton;Johnson, Tyler;0;LAR;6;2023
RWR;Jefferson, Van;Mccutcheon, Lance;Trammell, Austin;Hudson, Tyler;0;LAR;6;2023
SWR;Kupp, Cooper;Atwell, Tutu;Smith, Xavier;James, Sam;0;LAR;6;2023
LWR;Davis, Gabe;Shorter, Justin;Coulter, Isaiah;0;0;BUF;5;2023
RWR;Diggs, Stefon;Sherfield, Trent;Patmon, Dezmon;0;0;BUF;5;2023
SWR;Shakir, Khalil;Harty, Deonte;Johnson, Keesean;0;0;BUF;5;2023
LWR;Waddle, Jaylen;Cracraft, River;Ezukanma, Erik;0;0;MIA;5;2023
RWR;Hill, Tyreek;Anderson, Chosen;Sanders, Braylon;0;0;MIA;5;2023
SWR;Wilson Jr.,;Berrios, Braxton;Swain, Freddie;0;0;MIA;5;2023
LWR;Parker, Devante;Webb, Raleigh;Slater, Matthew;0;0;NE;5;2023
RWR;Bourne, Kendrick;Thornton, Tyquan;Nixon, Tre;0;0;NE;5;2023
SWR;Smith-schuster, Juju;Boutte, Kayshon;Douglas, Demario;Bowden Jr.,;0;NE;5;2023
LWR;Wilson, Garrett;Davis, Corey;Charles, Irvin;0;0;NYJ;5;2023
RWR;Lazard, Allen;Mims, Denzel;Taylor, Malik;0;0;NYJ;5;2023
SWR;Hardman Jr.,;Spencer, Diontae;0;0;0;NYJ;5;2023
LWR;Gallup, Michael;Fehoko, Simi;Brooks, Jalen;Callaway, Antonio;0;DAL;5;2023
RWR;Cooks, Brandin;Tolbert, Jalen;Houston, Dennis;0;0;DAL;5;2023
SWR;Lamb, Ceedee;Turpin, Kavontae;Drummond, Dontario;0;0;DAL;5;2023
LWR;Hodgins, Isaiah;Shepard, Sterling;Smith, Jeff;Polk, Makai;0;NYG;5;2023
RWR;Campbell, Parris;Slayton, Darius;Sills V,;Johnson, Collin;Miller, Dre;NYG;5;2023
SWR;Robinson, Wan'dale;Hyatt, Jalin;Crowder, Jamison;Pimpleton, Kalil;Mickens, Jaydon;NYG;5;2023
LWR;Brown, A.j.;Cleveland, Tyrie;0;0;0;PHI;5;2023
RWR;Smith, Devonta;Covey, Britain;Allen, Devon;0;0;PHI;5;2023
SWR;Zaccheaus, Olamide;Watkins, Quez;Ward, Greg;0;0;PHI;5;2023
LWR;Mclaurin, Terry;Brown, Dyami;Kemp, Marcus;0;0;WAS;5;2023
RWR;Dotson, Jahan;Mcgowan, Kyric;0;0;0;WAS;5;2023
SWR;Samuel, Curtis;Milne, Dax;Erickson, Alex;0;0;WAS;5;2023
LWR;Beckham Jr.,;Duvernay, Devin;Bridges, Shemar;Black, Tarik;0;BAL;5;2023
RWR;Bateman, Rashod;Wallace, Tylan;Thomas, Mike;0;0;BAL;5;2023
SWR;Flowers, Zay;Agholor, Nelson;Proche Ii,;Isabella, Andy;0;BAL;5;2023
LWR;Chase, Ja'marr;Irwin, Trenton;Lassiter Ii,;0;0;CIN;5;2023
RWR;Higgins, Tee;Iosivas, Andrei;Morgan, Stanley;0;0;CIN;5;2023
SWR;Boyd, Tyler;Jones, Charlie;Taylor, Trent;0;0;CIN;5;2023
LWR;Cooper, Amari;Tillman, Cedric;Schwartz, Anthony;Darden, Jaelon;Stevenson, Marquez;CLE;5;2023
RWR;Peoples-jones, Donovan;Goodwin, Marquise;Woods Ii,;Baldwin, Daylen;Weston, Isaiah;CLE;5;2023
SWR;Moore, Elijah;Bell, David;Grant Sr.,;Felton Jr.,;Harley Jr.,;CLE;5;2023
LWR;Johnson, Diontae;Boykin, Miles;White, Cody;Chisena, Dan;0;PIT;5;2023
RWR;Pickens, George;Olszewski, Gunner;Bradley, Ja'marcus;Fitzpatrick, Dez;0;PIT;5;2023
SWR;Robinson Ii,;Austin Iii,;Miller, Anthony;0;0;PIT;5;2023
LWR;Moore, Dj;St. Brown,;Fountain, Daurice;Reed, Joe;0;CHI;5;2023
RWR;Claypool, Chase;Pettis, Dante;Jones Jr.,;0;0;CHI;5;2023
SWR;Mooney, Darnell;Scott, Tyler;Webster, Nsimba;0;0;CHI;5;2023
LWR;Jones Jr.,;Alexander, Maurice;0;0;0;DET;5;2023
RWR;Reynolds, Josh;Green, Antoine;Benson, Trinity;0;0;DET;5;2023
SWR;St. Brown,;Raymond, Kalif;Kennedy, Tom;0;0;DET;5;2023
LWR;Watson, Christian;Wicks, Dontayvion;Cotton, Jeff;0;0;GB;5;2023
RWR;Doubs, Romeo;Dubose, Grant;0;0;0;GB;5;2023
SWR;Reed, Jayden;Toure, Samori;Melton, Bo;0;0;GB;5;2023
LWR;Jefferson, Justin;Reagor, Jalen;Jackson, Trishton;0;0;MIN;5;2023
RWR;Addison, Jordan;Nailor, Jalen;Proehl, Blake;0;0;MIN;5;2023
SWR;Osborn, K.j.;Powell, Brandon;0;0;0;MIN;5;2023
LWR;Collins, Nico;Brown, Noah;Camp, Jalen;Estrada, Drew;0;HOU;5;2023
RWR;Metchie Iii,;Hutchinson, Xavier;Rodgers, Amari;Johnson Iii,;0;HOU;5;2023
SWR;Woods, Robert;Dell, Tank;Sims, Steven;Bachman, Alex;0;HOU;5;2023
LWR;Pierce, Alec;Strachan, Mike;Smith, Vyncint;Turner, Malik;0;IND;5;2023
RWR;Pittman Jr.,;Dulin, Ashton;Wilkerson, Kristian;0;0;IND;5;2023
SWR;Mckenzie, Isaiah;Downs, Josh;Fernea, Ethan;0;0;IND;5;2023
LWR;Ridley, Calvin;Jones, Tim;Williams, Seth;0;0;JAX;5;2023
RWR;Jones, Zay;Pryor, Kendric;Moore, Jaylon;0;0;JAX;5;2023
SWR;Kirk, Christian;Agnew, Jamal;Washington, Parker;Austin Jr.,;0;JAX;5;2023
LWR;Burks, Treylon;Mcmath, Racey;0;0;0;TEN;5;2023
RWR;Westbrook-ikhine, Nick;Dowell, Colton;Roberson Jr.,;0;0;TEN;5;2023
SWR;Philips, Kyle;Moore, Chris;Kinsey, Mason;0;0;TEN;5;2023
LWR;London, Drake;Darby, Frank;Henry, Ra'shaun;0;0;ATL;5;2023
RWR;Hollins, Mack;Hodge, Khadarel;0;0;0;ATL;5;2023
SWR;Miller, Scott;Bernhardt, Jared;Ali, Josh;0;0;ATL;5;2023
LWR;Mingo, Jonathan;Marshall Jr.,;Wright, Derek;Williams, Preston;0;CAR;5;2023
RWR;Chark, Dj;Shenault Jr.,;Byrd, Damiere;0;0;CAR;5;2023
SWR;Thielen, Adam;Smith, Shi;Saunders, C.j.;0;0;CAR;5;2023
LWR;Olave, Chris;Perry, A.t.;Baker, Kawaan;0;0;NO;5;2023
RWR;Thomas, Michael;Kirkwood, Keith;Edwards, Bryan;0;0;NO;5;2023
SWR;Shaheed, Rashid;Smith, Tre'quan;Merritt, Kirk;0;0;NO;5;2023
LWR;Evans, Mike;Geiger, Kaylon;0;0;0;TB;5;2023
RWR;Gage, Russell;Thompkins, Deven;0;0;0;TB;5;2023
SWR;Godwin, Chris;Palmer, Trey;0;0;0;TB;5;2023
LWR;Sutton, Courtland;Callaway, Marquez;Virgil, Jalen;Johnson, Brandon;0;DEN;5;2023
RWR;Patrick, Tim;Mims Jr.,;Hinton, Kendall;0;0;DEN;5;2023
SWR;Jeudy, Jerry;Hamler, Kj;Washington, Montrell;Humphrey, Lil'jordan;0;DEN;5;2023
LWR;Valdes-scantling, Marquez;Rice, Rashee;Ross, Justyn;Fryfogle, Ty;0;KC;5;2023
RWR;Toney, Kadarius;Watson, Justin;Powell, Cornell;Ross, John;0;KC;5;2023
SWR;Moore, Skyy;James, Richie;Smith-marsette, Ihmir;Ealy, Jerrion;0;KC;5;2023
LWR;Adams, Davante;Cole Sr.,;Johnson, Tyler;Lacy, Chris;0;LV;5;2023
RWR;Meyers, Jakobi;Dorsett, Phillip;Sims, Cam;0;0;LV;5;2023
SWR;Renfrow, Hunter;Tucker, Tre;Carter, Deandre;Turner, Dj;0;LV;5;2023
LWR;Williams, Mike;Guyton, Jalen;Doss, Keelan;0;0;LAC;5;2023
RWR;Johnston, Quentin;Palmer, Joshua;Hightower, John;0;0;LAC;5;2023
SWR;Allen, Keenan;Davis, Derius;0;0;0;LAC;5;2023
LWR;Hopkins, Deandre;Wilson, Michael;Tate, Auden;0;0;ARZ;5;2023
RWR;Brown, Marquise;Pascal, Zach;Wims, Javon;0;0;ARZ;5;2023
SWR;Moore, Rondale;Dortch, Greg;Baccellia, Andre;0;0;ARZ;5;2023
LWR;Aiyuk, Brandon;Gray, Danny;Martin, Tay;0;0;SF;5;2023
RWR;Samuel, Deebo;Conley, Chris;Snead Iv,;Johnson, Tyron;0;SF;5;2023
SWR;Jennings, Jauan;Mccloud Iii,;Bell, Ronnie;Newsome, Dazz;0;SF;5;2023
LWR;Metcalf, Dk;Young, Dareke;0;0;0;SEA;5;2023
RWR;Lockett, Tyler;Thompson, Cody;Winston Jr.,;0;0;SEA;5;2023
SWR;Smith-njigba, Jaxon;Eskridge, Dee;Johnson, Cade;0;0;SEA;5;2023
LWR;Skowronek, Ben;Mccutcheon, Lance;0;0;0;LAR;5;2023
RWR;Jefferson, Van;Nacua, Puka;0;0;0;LAR;5;2023
SWR;Kupp, Cooper;Atwell, Tutu;Trammell, Austin;0;0;LAR;5;2023
LWR;Davis, Gabe;Johnson, Keesean;Coulter, Isaiah;0;0;BUF;4;2023
RWR;Diggs, Stefon;Sherfield, Trent;Patmon, Dezmon;0;0;BUF;4;2023
SWR;Shakir, Khalil;Harty, Deonte;0;0;0;BUF;4;2023
LWR;Waddle, Jaylen;Cracraft, River;Ezukanma, Erik;0;0;MIA;4;2023
RWR;Hill, Tyreek;Anderson, Chosen;Sanders, Braylon;0;0;MIA;4;2023
SWR;Wilson Jr.,;Berrios, Braxton;Swain, Freddie;0;0;MIA;4;2023
LWR;Parker, Devante;Webb, Raleigh;Slater, Matthew;0;0;NE;4;2023
RWR;Bourne, Kendrick;Thornton, Tyquan;Nixon, Tre;0;0;NE;4;2023
SWR;Smith-schuster, Juju;Bowden Jr.,;0;0;0;NE;4;2023
LWR;Wilson, Garrett;Davis, Corey;Charles, Irvin;0;0;NYJ;4;2023
RWR;Lazard, Allen;Mims, Denzel;Taylor, Malik;0;0;NYJ;4;2023
SWR;Hardman Jr.,;Spencer, Diontae;0;0;0;NYJ;4;2023
LWR;Gallup, Michael;Fehoko, Simi;Callaway, Antonio;0;0;DAL;4;2023
RWR;Cooks, Brandin;Tolbert, Jalen;Houston, Dennis;0;0;DAL;4;2023
SWR;Lamb, Ceedee;Turpin, Kavontae;Drummond, Dontario;0;0;DAL;4;2023
LWR;Hodgins, Isaiah;Shepard, Sterling;Smith, Jeff;Polk, Makai;0;NYG;4;2023
RWR;Campbell, Parris;Slayton, Darius;Johnson, Collin;Miller, Dre;0;NYG;4;2023
SWR;Robinson, Wan'dale;Crowder, Jamison;Sills V,;Pimpleton, Kalil;Mickens, Jaydon;NYG;4;2023
LWR;Brown, A.j.;Cleveland, Tyrie;0;0;0;PHI;4;2023
RWR;Smith, Devonta;Covey, Britain;Allen, Devon;0;0;PHI;4;2023
SWR;Zaccheaus, Olamide;Watkins, Quez;Ward, Greg;0;0;PHI;4;2023
LWR;Mclaurin, Terry;Brown, Dyami;Kemp, Marcus;0;0;WAS;4;2023
RWR;Dotson, Jahan;Mcgowan, Kyric;0;0;0;WAS;4;2023
SWR;Samuel, Curtis;Milne, Dax;Erickson, Alex;0;0;WAS;4;2023
LWR;Beckham Jr.,;Duvernay, Devin;Bridges, Shemar;Black, Tarik;0;BAL;4;2023
RWR;Bateman, Rashod;Wallace, Tylan;Thomas, Mike;0;0;BAL;4;2023
SWR;Agholor, Nelson;Proche Ii,;Isabella, Andy;0;0;BAL;4;2023
LWR;Chase, Ja'marr;Morgan, Stanley;Lassiter Ii,;0;0;CIN;4;2023
RWR;Higgins, Tee;Taylor, Trent;0;0;0;CIN;4;2023
SWR;Boyd, Tyler;Irwin, Trenton;0;0;0;CIN;4;2023
LWR;Cooper, Amari;Schwartz, Anthony;Darden, Jaelon;Stevenson, Marquez;0;CLE;4;2023
RWR;Peoples-jones, Donovan;Goodwin, Marquise;Woods Ii,;Baldwin, Daylen;Weston, Isaiah;CLE;4;2023
SWR;Moore, Elijah;Bell, David;Grant Sr.,;Felton Jr.,;Harley Jr.,;CLE;4;2023
LWR;Johnson, Diontae;Boykin, Miles;White, Cody;Chisena, Dan;0;PIT;4;2023
RWR;Pickens, George;Olszewski, Gunner;Bradley, Ja'marcus;Fitzpatrick, Dez;0;PIT;4;2023
SWR;Robinson Ii,;Austin Iii,;Miller, Anthony;0;0;PIT;4;2023
LWR;Moore, Dj;St. Brown,;Fountain, Daurice;0;0;CHI;4;2023
RWR;Claypool, Chase;Jones Jr.,;Reed, Joe;0;0;CHI;4;2023
SWR;Mooney, Darnell;Pettis, Dante;Webster, Nsimba;0;0;CHI;4;2023
LWR;Jones Jr.,;Benson, Trinity;0;0;0;DET;4;2023
RWR;Reynolds, Josh;Alexander, Maurice;0;0;0;DET;4;2023
SWR;St. Brown,;Raymond, Kalif;Kennedy, Tom;0;0;DET;4;2023
LWR;Watson, Christian;Cotton, Jeff;0;0;0;GB;4;2023
RWR;Doubs, Romeo;Melton, Bo;0;0;0;GB;4;2023
SWR;Toure, Samori;0;0;0;0;GB;4;2023
LWR;Jefferson, Justin;Reagor, Jalen;Jackson, Trishton;0;0;MIN;4;2023
RWR;Nailor, Jalen;Proehl, Blake;0;0;0;MIN;4;2023
SWR;Osborn, K.j.;Powell, Brandon;0;0;0;MIN;4;2023
LWR;Collins, Nico;Rodgers, Amari;Camp, Jalen;Estrada, Drew;0;HOU;4;2023
RWR;Brown, Noah;Metchie Iii,;Johnson Iii,;0;0;HOU;4;2023
SWR;Woods, Robert;Sims, Steven;Bachman, Alex;0;0;HOU;4;2023
LWR;Pierce, Alec;Strachan, Mike;Turner, Malik;0;0;IND;4;2023
RWR;Pittman Jr.,;Smith, Vyncint;Wilkerson, Kristian;0;0;IND;4;2023
SWR;Mckenzie, Isaiah;Dulin, Ashton;Fernea, Ethan;0;0;IND;4;2023
LWR;Ridley, Calvin;Jones, Tim;Austin Jr.,;Williams, Seth;0;JAX;4;2023
RWR;Jones, Zay;Pryor, Kendric;Moore, Jaylon;0;0;JAX;4;2023
SWR;Kirk, Christian;Agnew, Jamal;0;0;0;JAX;4;2023
LWR;Burks, Treylon;Mcmath, Racey;0;0;0;TEN;4;2023
RWR;Westbrook-ikhine, Nick;Roberson Jr.,;0;0;0;TEN;4;2023
SWR;Philips, Kyle;Moore, Chris;Kinsey, Mason;0;0;TEN;4;2023
LWR;London, Drake;Darby, Frank;Henry, Ra'shaun;0;0;ATL;4;2023
RWR;Hollins, Mack;Hodge, Khadarel;0;0;0;ATL;4;2023
SWR;Miller, Scott;Bernhardt, Jared;Ali, Josh;0;0;ATL;4;2023
LWR;Marshall Jr.,;Shenault Jr.,;Williams, Preston;0;0;CAR;4;2023
RWR;Chark, Dj;Byrd, Damiere;Wright, Derek;0;0;CAR;4;2023
SWR;Thielen, Adam;Smith, Shi;Saunders, C.j.;0;0;CAR;4;2023
LWR;Olave, Chris;Merritt, Kirk;Baker, Kawaan;0;0;NO;4;2023
RWR;Thomas, Michael;Kirkwood, Keith;Edwards, Bryan;0;0;NO;4;2023
SWR;Shaheed, Rashid;Smith, Tre'quan;0;0;0;NO;4;2023
LWR;Evans, Mike;0;0;0;0;TB;4;2023
RWR;Gage, Russell;Thompkins, Deven;0;0;0;TB;4;2023
SWR;Godwin, Chris;Geiger, Kaylon;0;0;0;TB;4;2023
LWR;Sutton, Courtland;Callaway, Marquez;Johnson, Brandon;0;0;DEN;4;2023
RWR;Patrick, Tim;Hamler, Kj;Virgil, Jalen;0;0;DEN;4;2023
SWR;Jeudy, Jerry;Hinton, Kendall;Washington, Montrell;Humphrey, Lil'jordan;0;DEN;4;2023
LWR;Valdes-scantling, Marquez;Smith-marsette, Ihmir;Ross, Justyn;Fryfogle, Ty;0;KC;4;2023
RWR;Toney, Kadarius;Watson, Justin;Powell, Cornell;Ross, John;0;KC;4;2023
SWR;Moore, Skyy;James, Richie;Ealy, Jerrion;0;0;KC;4;2023
LWR;Adams, Davante;Cole Sr.,;Johnson, Tyler;Lacy, Chris;0;LV;4;2023
RWR;Meyers, Jakobi;Dorsett, Phillip;Sims, Cam;0;0;LV;4;2023
SWR;Renfrow, Hunter;Carter, Deandre;Turner, Dj;0;0;LV;4;2023
LWR;Williams, Mike;Guyton, Jalen;0;0;0;LAC;4;2023
RWR;Palmer, Joshua;Doss, Keelan;0;0;0;LAC;4;2023
SWR;Allen, Keenan;Hightower, John;0;0;0;LAC;4;2023
LWR;Hopkins, Deandre;Pascal, Zach;Tate, Auden;0;0;ARZ;4;2023
RWR;Brown, Marquise;Baccellia, Andre;Wims, Javon;0;0;ARZ;4;2023
SWR;Moore, Rondale;Dortch, Greg;0;0;0;ARZ;4;2023
LWR;Aiyuk, Brandon;Gray, Danny;Martin, Tay;0;0;SF;4;2023
RWR;Samuel, Deebo;Conley, Chris;Snead Iv,;Johnson, Tyron;0;SF;4;2023
SWR;Jennings, Jauan;Mccloud Iii,;Newsome, Dazz;0;0;SF;4;2023
LWR;Metcalf, Dk;Young, Dareke;0;0;0;SEA;4;2023
RWR;Lockett, Tyler;Thompson, Cody;0;0;0;SEA;4;2023
SWR;Eskridge, Dee;Johnson, Cade;0;0;0;SEA;4;2023
LWR;Skowronek, Ben;Mccutcheon, Lance;0;0;0;LAR;4;2023
RWR;Jefferson, Van;Trammell, Austin;0;0;0;LAR;4;2023
