,Def Interceptions_Int,Def Interceptions_PD,Def Interceptions_TD,Def Interceptions_Yds,Def. Snaps_Num,Def. Snaps_Pct,Fumbles_FF,Fumbles_FL,Fumbles_FR,Fumbles_Fmb,Fumbles_TD,Fumbles_Yds,Kick Returns_Rt,Kick Returns_TD,Kick Returns_Y/Rt,Kick Returns_Yds,Name_,Off. Snaps_Num,Off. Snaps_Pct,Passing_AY/A,Passing_Att,Passing_Cmp,Passing_Cmp%,Passing_Int,Passing_Rate,Passing_Sk,Passing_TD,Passing_Y/A,Passing_Yds,Passing_Yds.1,Pos_,Punt Returns_Ret,Punt Returns_TD,Punt Returns_Y/R,Punt Returns_Yds,Receiving_Ctch%,Receiving_Rec,Receiving_TD,Receiving_Tgt,Receiving_Y/R,Receiving_Y/Tgt,Receiving_Yds,Rushing_Att,Rushing_TD,Rushing_Y/A,Rushing_Yds,ST Snaps_Num,ST Snaps_Pct,Scoring_2PM,Scoring_Pts,Scoring_Sfty,Scoring_TD,Tackles_Ast,Tackles_Comb,Tackles_QBHits,Tackles_Solo,Tackles_TFL,Unnamed: 0_level_0_Rk,Unnamed: 10_level_0_GS,Unnamed: 10_level_0_Sk,Unnamed: 11_level_0_Sk,Unnamed: 14_level_0_Sk,Unnamed: 15_level_0_Sk,Unnamed: 15_level_0_Status,Unnamed: 17_level_0_Status,Unnamed: 18_level_0_Sk,Unnamed: 18_level_0_Status,Unnamed: 19_level_0_Sk,Unnamed: 19_level_0_Status,Unnamed: 1_level_0_Year,Unnamed: 20_level_0_Sk,Unnamed: 20_level_0_Status,Unnamed: 21_level_0_Sk,Unnamed: 21_level_0_Status,Unnamed: 22_level_0_Sk,Unnamed: 22_level_0_Status,Unnamed: 23_level_0_Status,Unnamed: 24_level_0_Sk,Unnamed: 24_level_0_Status,Unnamed: 25_level_0_Status,Unnamed: 26_level_0_Sk,Unnamed: 26_level_0_Status,Unnamed: 27_level_0_Status,Unnamed: 28_level_0_Sk,Unnamed: 28_level_0_Status,Unnamed: 29_level_0_Status,Unnamed: 2_level_0_Date,Unnamed: 30_level_0_Status,Unnamed: 31_level_0_Status,Unnamed: 32_level_0_Sk,Unnamed: 32_level_0_Status,Unnamed: 33_level_0_Status,Unnamed: 34_level_0_Status,Unnamed: 35_level_0_Status,Unnamed: 36_level_0_Status,Unnamed: 37_level_0_Status,Unnamed: 38_level_0_Status,Unnamed: 3_level_0_G#,Unnamed: 40_level_0_Status,Unnamed: 41_level_0_Status,Unnamed: 42_level_0_Status,Unnamed: 43_level_0_Sk,Unnamed: 43_level_0_Status,Unnamed: 44_level_0_Status,Unnamed: 45_level_0_Status,Unnamed: 46_level_0_Status,Unnamed: 47_level_0_Status,Unnamed: 4_level_0_Week,Unnamed: 50_level_0_Status,Unnamed: 56_level_0_Status,Unnamed: 5_level_0_Age,Unnamed: 61_level_0_Status,Unnamed: 6_level_0_Tm,Unnamed: 7_level_0_Unnamed: 7_level_1,Unnamed: 8_level_0_Opp,Unnamed: 9_level_0_Result
549,,,,,,,,,,,,,0,0,,0,"Johnson, Charles",,,,,,,,,,,,,,WR,,,,,66.7%,2,0,3,11.00,7.33,22,,,,,,,,0,,0,,,,,,13.0,,,,,,,,,,,,2001.0,,,,,,,,,,,,,,,,,2002-01-27,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,30.024,,NWE,@,PIT,W 24-17
550,,,,,,,,,,,,,,,,,"Johnson, Charles",,,,,,,,,,,,,,WR,,,,,0.0%,,,,,,,,,,,,,,0,,0,,,,,,14.0,,,,,,,,,,,,2001.0,,,,,,,,,,,,,,,,,2002-02-03,,,,,,,,,,,19.0,,,,,,,,,,21.0,,,30.031,,NWE,N,STL,W 20-17
551,,,,,,,,,,,,,6,0,16.83,101,"Johnson, Charles",,,,,,,,,,,,,,WR,,,,,47.9%,23,1,48,12.74,6.10,293,,,,,,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7-4-0
552,,,,,0,0%,,,,,,,,,,,"Holmes, Andre",33,44%,,,,,,,,,,,,WR,,,,,80.0%,4,1,5,12.50,10.00,50,,,,,23,62%,,6,,1,1,2,0,1,0,1.0,,,,,,,,,,,,2016.0,0.0,,,,,,,,,,,,,,,,2017-01-07,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,28.205,,OAK,@,HOU,L 14-27
553,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,,"Holmes, Andre",Injured Reserve,Injured Reserve,,,,,,,,,,,,WR,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,,,Injured Reserve,Injured Reserve,,Injured Reserve,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,2.0,Injured Reserve,,,,,,,,,,,2017.0,Injured Reserve,,,,,,,,,,,,,,,,2018-01-07,,,,Injured Reserve,,,,,,,,,,,,,,,,,18.0,,,,,BUF,@,JAX,L 3-10
554,,,,,,,,,,,,,,,,,"Holmes, Andre",,,,,,,,,,,,,,WR,,,,,80.0%,4,1,5,12.50,10.00,50,,,,,,,,6,,1,1,2,0,1,0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-1-0
555,,,,,0.0,0%,,,,,,,,,,,"Brown, Marlon",13.0,23%,,,,,,,,,,,,WR,,,,,50.0%,1,0,2,9.0,4.5,9,,,,,14.0,50%,,,,,1,2,0.0,1,0.0,1.0,,,,,,,,0.0,,,,2014.0,,,,,,,,,,,,,,,,,2015-01-03,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,23.256,,BAL,@,PIT,W 30-17
556,,,,,0.0,0%,,,,,,,,,,,"Brown, Marlon",34.0,44%,,,,,,,,,,,,WR,,,,,62.5%,5,0,8,7.8,4.88,39,,,,,10.0,32%,,,,,0,0,,0,,2.0,*,,,,,,,0.0,,,,2014.0,,,,,,,,,,,,,,,,,2015-01-10,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,23.263,,BAL,@,NWE,L 31-35
557,,,,,,,,,,,,,,,,,"Brown, Marlon",,,,,,,,,,,,,,WR,,,,,60.0%,6,0,10,8.0,4.8,48,,,,,,,,,,,1,2,0.0,1,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-1-0
558,,,,,,,,,,,,,0,0,,0,"Meachem, Robert",,,,,,,,,,,,,,WR,,,,,0.0%,0,0,1,,0.00,0,1,0,4.00,4,,,,0,,0,,,,,,1.0,,,,,,,,,,,,2009.0,,,,,,,,,,,,,,,,,2010-01-16,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,25.11,,NOR,,ARI,W 45-14
559,,,,,,,,,,,,,0,0,,0,"Meachem, Robert",,,,,,,,,,,,,,WR,,,,,66.7%,2,0,3,9.50,6.33,19,0,0,,0,,,,0,,0,,,,,,2.0,,,,,,,,,,,,2009.0,,,,,,,,,,,,,,,,,2010-01-24,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,25.118,,NOR,,MIN,W 31-28
560,,,,,,,,,,,,,0,0,,0,"Meachem, Robert",,,,,,,,,,,,,,WR,,,,,66.7%,2,0,3,3.00,2.00,6,0,0,,0,,,,0,,0,,,,,,3.0,,,,,,,,,,,,2009.0,,,,,,,,,,,,,,,,,2010-02-07,,,,,,,,,,,19.0,,,,,,,,,,21.0,,,25.132,,NOR,N,IND,W 31-17
561,,,,,,,,,,,,,3,0,23.33,70,"Meachem, Robert",,,,,,,,,,,,,,WR,,,,,100.0%,3,0,3,9.67,9.67,29,0,0,,0,,,,0,,0,,,,,,4.0,,,,,,,,,,,,2010.0,,,,,,,,,,,,,,,,,2011-01-08,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,26.102,,NOR,@,SEA,L 36-41
562,,,,,,,,,,,,,0,0,,0,"Meachem, Robert",,,,,,,,,,,,,,WR,,,,,50.0%,4,1,8,27.75,13.88,111,0,0,,0,,,,6,,1,,,,,,5.0,,,,,,,,,,,,2011.0,,,,,,,,,,,,,,,,,2012-01-07,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,27.101,,NOR,,DET,W 45-28
563,,,,,,,,,,,,,0,0,,0,"Meachem, Robert",,,,,,,,,,,,,,WR,,,,,60.0%,3,0,5,6.33,3.80,19,0,0,,0,,,,0,,0,,,,,,6.0,,,,,,,,,,,,2011.0,,,,,,,,,,,,,,,,,2012-01-14,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,27.108,,NOR,@,SFO,L 32-36
564,,,,,0,0%,,,,,,,0,0,,0,"Meachem, Robert",25,35%,,,,,,,,,,,,WR,,,,,100.0%,1,0,1,40.00,40.00,40,0,0,,0,0,0%,,0,,0,,,,,,7.0,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,2014-01-04,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,29.098,,NOR,@,PHI,W 26-24
565,,,,,0,0%,,,,,,,0,0,,0,"Meachem, Robert",27,36%,,,,,,,,,,,,WR,,,,,100.0%,2,0,2,34.50,34.50,69,0,0,,0,0,0%,,0,,0,,,,,,8.0,*,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,2014-01-11,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,29.105,,NOR,@,SEA,L 15-23
566,,,,,,,,,,,,,3,0,23.33,70,"Meachem, Robert",,,,,,,,,,,,,,WR,,,,,65.4%,17,1,26,17.24,11.27,293,1,0,4.00,4,,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-3-0
567,,,,,Injured Reserve,Injured Reserve,,,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,"Sanu, Mohamed",Injured Reserve,Injured Reserve,,,,,,,,,,,,WR,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,Injured Reserve,,Injured Reserve,,,,,,1.0,Injured Reserve,,,,,,,,,,,2012.0,,,,,,,,,,,,,,,,,2013-01-05,,,,,,,,,,Injured Reserve,,,,,,,,,,,18.0,,,,,CIN,@,HOU,L 13-19
568,,,,,0,0%,,,,,,,0,0,,0,"Sanu, Mohamed",30,37%,,,,,,,,,,,,WR,0,0,,0,50.0%,1,0,2,13.00,6.50,13,0,0,,0,0,0%,,0,,0,,,,,,2.0,*,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,2014-01-05,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,24.135,,CIN,,SDG,L 10-27
569,,,,,0,0%,,,,,,,0,0,,0,"Sanu, Mohamed",60,98%,,,,,,,,,,,,WR,0,0,,0,42.9%,3,0,7,10.33,4.43,31,0,0,,0,0,0%,,0,,0,,,,,,3.0,*,,,,,,,,,,,2014.0,,,,,,,,,,,,,,,,,2015-01-04,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,25.134,,CIN,@,IND,L 10-26
570,,,,,0,0%,,,,,,,0,0,,0,"Sanu, Mohamed",60,81%,,,,,,,,,,,,WR,0,0,,0,60.0%,3,0,5,5.67,3.40,17,0,0,,0,0,0%,,0,,0,,,,,,4.0,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,2016-01-09,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,26.139,,CIN,,PIT,L 16-18
571,,,,,0,0%,,,,,,,0,0,,0,"Sanu, Mohamed",49,68%,,,,,,,,,,,,WR,0,0,,0,80.0%,4,1,5,11.00,8.80,44,0,0,,0,1,3%,,6,,1,,,,,,5.0,*,,,,,,,,,,,2016.0,,,,,,,,,,,,,,,,,2017-01-14,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,27.144,,ATL,,SEA,W 36-20
572,,,,,0,0%,,,,,,,1,0,9.00,9,"Sanu, Mohamed",52,71%,,,,,,,,,,,,WR,0,0,,0,71.4%,5,1,7,10.40,7.43,52,1,0,7.00,7,2,8%,,6,,1,,,,,,6.0,*,,,,,,,,,,,2016.0,,,,,,,,,,,,,,,,,2017-01-22,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,27.152,,ATL,,GNB,W 44-21
573,,,,,0,0%,,,,,,,0,0,,0,"Sanu, Mohamed",47,96%,,,,,,,,,,,,WR,0,0,,0,100.0%,2,0,2,12.50,12.50,25,0,0,,0,2,6%,,0,,0,,,,,,7.0,*,,,,,,,,,,,2016.0,,,,,,,,,,,,,,,,,2017-02-05,,,,,,,,,,,19.0,,,,,,,,,,21.0,,,27.166,,ATL,N,NWE,L 28-34
574,,,,,0,0%,,,,,,,0,0,,0,"Sanu, Mohamed",53,73%,,,,,,,,,,,,WR,0,0,,0,50.0%,4,0,8,18.75,9.38,75,0,0,,0,0,0%,,0,,0,,,,,,8.0,*,,,,,,,,,,,2017.0,,,,,,,,,,,,,,,,,2018-01-06,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,28.136,,ATL,@,LAR,W 26-13
575,,,,,0,0%,,,,,,,0,0,,0,"Sanu, Mohamed",51,81%,,,,,,,,,,,,WR,0,0,,0,60.0%,3,0,5,16.67,10.00,50,0,0,,0,0,0%,,0,,0,,,,,,9.0,*,,,,,,,,,,,2017.0,,,,,,,,,,,,,,,,,2018-01-13,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,28.143,,ATL,@,PHI,L 10-15
576,,,,,0,0%,,,,,,,0,0,,0,"Sanu, Mohamed",45,74%,,,,,,,,,,,,WR,1,0,23.00,23,20.0%,1,0,5,11.00,2.20,11,0,0,,0,9,33%,,0,,0,,,,,,10.0,*,,,,,,,,,,,2019.0,,,,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,30.134,,NWE,,TEN,L 13-20
577,,,,,Did Not Play,Did Not Play,,,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,"Sanu, Mohamed",Did Not Play,Did Not Play,,,,,,,,,,,,WR,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,Did Not Play,,Did Not Play,,,,,,11.0,Did Not Play,,,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-16,,,,,,,,,,Did Not Play,18.0,,,,,,,,,,19.0,,,,,SFO,@,DAL,W 23-17
578,,,,,Did Not Play,Did Not Play,,,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,"Sanu, Mohamed",Did Not Play,Did Not Play,,,,,,,,,,,,WR,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,Did Not Play,,Did Not Play,,,,,,12.0,Did Not Play,,,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-22,,,,,,,,,,Did Not Play,19.0,,,,,,,,,,20.0,,,,,SFO,@,GNB,W 13-10
579,,,,,Inactive,Inactive,,,,,,,Inactive,Inactive,Inactive,Inactive,"Sanu, Mohamed",Inactive,Inactive,,,,,,,,,,,,WR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,Inactive,,Inactive,,,,,,13.0,Inactive,,,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-30,,,,,,,,,,Inactive,20.0,,,,,,,,,,21.0,,,,,SFO,@,LAR,L 17-20
580,,,,,,,,,,,,,1,0,9.00,9,"Sanu, Mohamed",,,,,,,,,,,,,,WR,1,0,23.00,23,56.5%,26,2,46,12.23,6.91,318,1,0,7.00,7,,,,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-6-0
581,,,,,0,0%,0,0,0,0,0,0,,,,,"Hopkins, DeAndre",62,97%,,,,,,,,,,,,WR,,,,,54.5%,6,0,11,11.50,6.27,69,,,,,0,0%,,0,,0,,,,,,1.0,*,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,2016-01-09,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,23.217,,HOU,,KAN,L 0-30
582,,,,,0,0%,0,0,0,0,0,0,,,,,"Hopkins, DeAndre",72,96%,,,,,,,,,,,,WR,,,,,55.6%,5,1,9,13.40,7.44,67,,,,,0,0%,,6,,1,,,,,,2.0,*,,,,,,,,,,,2016.0,,,,,,,,,,,,,,,,,2017-01-07,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,24.215,,HOU,,OAK,W 27-14
583,,,,,0,0%,0,0,0,0,0,0,,,,,"Hopkins, DeAndre",69,100%,,,,,,,,,,,,WR,,,,,66.7%,6,0,9,10.83,7.22,65,,,,,0,0%,,0,,0,,,,,,3.0,*,,,,,,,,,,,2016.0,,,,,,,,,,,,,,,,,2017-01-14,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,24.222,,HOU,@,NWE,L 16-34
584,,,,,0,0%,0,0,0,0,0,0,,,,,"Hopkins, DeAndre",71,100%,,,,,,,,,,,,WR,,,,,50.0%,5,0,10,7.40,3.70,37,,,,,0,0%,,0,,0,,,,,,4.0,*,,,,,,,,,,,2018.0,,,,,,,,,,,,,,,,,2019-01-05,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,26.213,,HOU,,IND,L 7-21
585,,,,,0,0%,0,1,0,1,0,0,,,,,"Hopkins, DeAndre",68,99%,,,,,,,,,,,,WR,,,,,75.0%,6,0,8,15.00,11.25,90,,,,,0,0%,1,2,,0,,,,,,5.0,*,,,,,,,,,,,2019.0,,,,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,27.212,,HOU,,BUF,W 22-19
586,,,,,0,0%,0,0,0,1,0,0,,,,,"Hopkins, DeAndre",77,96%,,,,,,,,,,,,WR,,,,,64.3%,9,0,14,13.11,8.43,118,,,,,0,0%,,0,,0,,,,,,6.0,*,,,,,,,,,,,2019.0,,,,,,,,,,,,,,,,,2020-01-12,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,27.22,,HOU,@,KAN,L 31-51
587,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,,"Hopkins, DeAndre",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,Did Not Play,,,,,,7.0,Did Not Play,,,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-17,,,,,Did Not Play,,,,,,18.0,,,,,,,,,,19.0,,,,,ARI,@,LAR,L 11-34
588,,,,,,,0,1,0,2,0,0,,,,,"Hopkins, DeAndre",,,,,,,,,,,,,,WR,,,,,60.7%,37,1,61,12.05,7.31,446,,,,,,,1,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-4-0
589,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,,"Lloyd, Brandon",Injured Reserve,Injured Reserve,,,,,,,,,,,,WR,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,,,Injured Reserve,Injured Reserve,,Injured Reserve,,Injured Reserve,,,,,,1.0,Injured Reserve,,,,,,,,,,,2007.0,,,,,,,,,,,,Injured Reserve,,,,,2008-01-05,,,,,,,,,,,,,,,,,,,,,18.0,,,,,WAS,@,SEA,L 14-35
590,,,,,0,0%,,,,,,,,,,,"Lloyd, Brandon",65,97%,,,,,,,,,,,,WR,,,,,55.6%,5,1,9,6.40,3.56,32,,,,,2,6%,,6,,1,,,,,,2.0,*,,,,,,,,,,,2012.0,,,,,,,,,,,,,,,,,2013-01-13,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,31.192,,NWE,,HOU,W 41-28
591,,,,,0,0%,,,,,,,,,,,"Lloyd, Brandon",82,99%,,,,,,,,,,,,WR,,,,,50.0%,7,0,14,10.00,5.00,70,,,,,0,0%,,0,,0,,,,,,3.0,*,,,,,,,,,,,2012.0,,,,,,,,,,,,,,,,,2013-01-20,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,31.199,,NWE,,BAL,L 13-28
592,,,,,,,,,,,,,,,,,"Lloyd, Brandon",,,,,,,,,,,,,,WR,,,,,52.2%,12,1,23,8.50,4.43,102,,,,,,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-1-0
593,,,,,Inactive,Inactive,,,,,,,,,,,"Latimer, Cody",Inactive,Inactive,,,,,,,,,,,,WR,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,Inactive,Inactive,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,1.0,Inactive,,,,,,,Inactive,,,,2014.0,,,,,,,,,,,,,,,,,2015-01-11,Inactive,,,,,,,,,,,,,,,,,,,,19.0,,,,,DEN,,IND,L 13-24
594,,,,,0,0%,,,,,,,,,,,"Latimer, Cody",6,8%,,,,,,,,,,,,WR,,,,,100.0%,2,0,2,9.00,9.00,18,,,,,18,55%,,,,,0,0,,0,,2.0,,,,,,,,0.0,,,,2015.0,,,,,,,,,,,,,,,,,2016-01-17,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,23.099,,DEN,,PIT,W 23-16
595,,,,,0,0%,,,,,,,,,,,"Latimer, Cody",8,12%,,,,,,,,,,,,WR,,,,,100.0%,1,0,1,13.00,13.00,13,,,,,25,76%,,,,,0,2,0,2,0,3.0,,,,,,,,0.0,,,,2015.0,,,,,,,,,,,,,,,,,2016-01-24,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,23.106,,DEN,,NWE,W 20-18
596,,,,,0,0%,,,,,,,,,,,"Latimer, Cody",2,3%,,,,,,,,,,,,WR,,,,,0.0%,0,0,0,,,0,,,,,24,75%,,,,,0,0,,0,,4.0,,,,,,,,0.0,,,,2015.0,,,,,,,,,,,,,,,,,2016-02-07,,,,,,,,,,,19.0,,,,,,,,,,21.0,,,23.12,,DEN,N,CAR,W 24-10
597,,,,,,,,,,,,,,,,,"Latimer, Cody",,,,,,,,,,,,,,WR,,,,,100.0%,3,0,3,10.33,10.33,31,,,,,,,,,,,0,2,0,2,0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-0-0
598,,,,,,,,,,,,,,,,,"Jackson, Vincent",,,,,,,,,,,,,,WR,,,,,28.6%,2,0,7,21.50,6.14,43,,,,,,,,0,,0,,,,,,1.0,*,,,,,,,,,,,2006.0,,,,,,,,,,,,,,,,,2007-01-14,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,24.0,,SDG,,NWE,L 21-24
599,,,,,,,,,,,,,,,,,"Jackson, Vincent",,,,,,,,,,,,,,WR,,,,,71.4%,5,1,7,22.80,16.29,114,,,,,,,,6,,1,,,,,,2.0,*,,,,,,,,,,,2007.0,,,,,,,,,,,,,,,,,2008-01-06,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,24.357,,SDG,,TEN,W 17-6
600,,,,,,,,,,,,,,,,,"Jackson, Vincent",,,,,,,,,,,,,,WR,,,,,100.0%,7,1,7,13.29,13.29,93,,,,,,,,6,,1,,,,,,3.0,*,,,,,,,,,,,2007.0,,,,,,,,,,,,,,,,,2008-01-13,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,24.364,,SDG,@,IND,W 28-24
601,,,,,,,,,,,,,,,,,"Jackson, Vincent",,,,,,,,,,,,,,WR,,,,,66.7%,6,0,9,15.50,10.33,93,,,,,,,,0,,0,,,,,,4.0,*,,,,,,,,,,,2007.0,,,,,,,,,,,,,,,,,2008-01-20,,,,,,,,,,,19.0,,,,,,,,,,20.0,,,25.006,,SDG,@,NWE,L 12-21
602,,,,,,,,,,,,,,,,,"Jackson, Vincent",,,,,,,,,,,,,,WR,,,,,0.0%,0,0,1,,0.00,0,,,,,,,,0,,0,,,,,,5.0,*,,,,,,,,,,,2008.0,,,,,,,,,,,,,,,,,2009-01-03,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,25.355,,SDG,,IND,W 23-17
603,,,,,,,,,,,,,,,,,"Jackson, Vincent",,,,,,,,,,,,,,WR,,,,,25.0%,2,1,8,24.50,6.13,49,,,,,,,,6,,1,,,,,,6.0,*,,,,,,,,,,,2008.0,,,,,,,,,,,,,,,,,2009-01-11,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,25.363,,SDG,@,PIT,L 24-35
604,,,,,,,,,,,,,,,,,"Jackson, Vincent",,,,,,,,,,,,,,WR,,,,,77.8%,7,0,9,15.86,12.33,111,,,,,,,,0,,0,,,,,,7.0,*,,,,,,,,,,,2009.0,,,,,,,,,,,,,,,,,2010-01-17,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,27.003,,SDG,,NYJ,L 14-17
605,,,,,,,,,,,,,,,,,"Jackson, Vincent",,,,,,,,,,,,,,WR,,,,,60.4%,29,3,48,17.34,10.48,503,,,,,,,,18,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-4-0
606,,,,,0,0%,,,,,,,,,,,"Shepard, Russell",22,30%,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,15,48%,,,,,,,,,,1.0,,,,,,,,,,,,2017.0,,,,,,,,,,,,,,,,,2018-01-07,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,27.112,,CAR,@,NOR,L 26-31
607,,,,,0,0%,,,,,,,,,,,"Benjamin, Kelvin",70,88%,,,,,,,,,,,,WR,,,,,57.1%,4,0,7,8.25,4.71,33,,,,,0,0%,,0,,0,,,,,,1.0,*,,,,,,,,,,,2014.0,,,,,,,,,,,,,,,,,2015-01-03,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,23.332,,CAR,,ARI,W 27-16
608,,,,,0,0%,,,,,,,,,,,"Benjamin, Kelvin",53,77%,,,,,,,,,,,,WR,,,,,70.0%,7,2,10,10.71,7.50,75,,,,,0,0%,,12,,2,,,,,,2.0,*,,,,,,,,,,,2014.0,,,,,,,,,,,,,,,,,2015-01-10,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,23.339,,CAR,@,SEA,L 17-31
609,,,,,0,0%,,,,,,,,,,,"Benjamin, Kelvin",64,83%,,,,,,,,,,,,WR,,,,,50.0%,1,0,2,9.00,4.50,9,,,,,1,4%,,0,,0,,,,,,3.0,,,,,,,,,,,,2017.0,,,,,,,,,,,,,,,,,2018-01-07,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,26.336,,BUF,@,JAX,L 3-10
