,Def Interceptions_Int,Def Interceptions_PD,Def Interceptions_TD,Def Interceptions_Yds,Def. Snaps_Num,Def. Snaps_Pct,Fumbles_FF,Fumbles_FL,Fumbles_FR,Fumbles_Fmb,Fumbles_TD,Fumbles_Yds,Kick Returns_Rt,Kick Returns_TD,Kick Returns_Y/Rt,Kick Returns_Yds,Name_,Off. Snaps_Num,Off. Snaps_Pct,Passing_AY/A,Passing_Att,Passing_Cmp,Passing_Cmp%,Passing_Int,Passing_Rate,Passing_Sk,Passing_TD,Passing_Y/A,Passing_Yds,Passing_Yds.1,Pos_,Punt Returns_Ret,Punt Returns_TD,Punt Returns_Y/R,Punt Returns_Yds,Receiving_Ctch%,Receiving_Rec,Receiving_TD,Receiving_Tgt,Receiving_Y/R,Receiving_Y/Tgt,Receiving_Yds,Rushing_Att,Rushing_TD,Rushing_Y/A,Rushing_Yds,ST Snaps_Num,ST Snaps_Pct,Scoring_2PM,Scoring_Pts,Scoring_TD,Tackles_Ast,Tackles_Comb,Tackles_QBHits,Tackles_Solo,Tackles_TFL,Unnamed: 0_level_0_Rk,Unnamed: 10_level_0_GS,Unnamed: 11_level_0_Sk,Unnamed: 15_level_0_Sk,Unnamed: 16_level_0_Status,Unnamed: 17_level_0_Status,Unnamed: 18_level_0_Sk,Unnamed: 18_level_0_Status,Unnamed: 1_level_0_Year,Unnamed: 20_level_0_Sk,Unnamed: 20_level_0_Status,Unnamed: 21_level_0_Sk,Unnamed: 21_level_0_Status,Unnamed: 22_level_0_Sk,Unnamed: 23_level_0_Status,Unnamed: 24_level_0_Sk,Unnamed: 24_level_0_Status,Unnamed: 25_level_0_Sk,Unnamed: 26_level_0_Sk,Unnamed: 26_level_0_Status,Unnamed: 27_level_0_Status,Unnamed: 28_level_0_Status,Unnamed: 29_level_0_Status,Unnamed: 2_level_0_Date,Unnamed: 30_level_0_Status,Unnamed: 31_level_0_Status,Unnamed: 32_level_0_Status,Unnamed: 33_level_0_Status,Unnamed: 34_level_0_Status,Unnamed: 35_level_0_Sk,Unnamed: 36_level_0_Status,Unnamed: 37_level_0_Status,Unnamed: 38_level_0_Status,Unnamed: 3_level_0_G#,Unnamed: 40_level_0_Status,Unnamed: 44_level_0_Status,Unnamed: 4_level_0_Week,Unnamed: 53_level_0_Status,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Tm,Unnamed: 7_level_0_Unnamed: 7_level_1,Unnamed: 8_level_0_Opp,Unnamed: 9_level_0_Result
985,,,,,Inactive,Inactive,,,,,,,,,,,"Sweeney, Tommy",Inactive,Inactive,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Inactive,Inactive,,,,,,,,,2.0,Inactive,,,,Inactive,,,2021.0,,,,,,,,,,,,,,,2022-01-15,,,,,,,,,,18.0,,,19.0,,,BUF,,NWE,W 47-17
986,,,,,Inactive,Inactive,,,,,,,,,,,"Sweeney, Tommy",Inactive,Inactive,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Inactive,Inactive,,,,,,,,,3.0,Inactive,,,,Inactive,,,2021.0,,,,,,,,,,,,,,,2022-01-23,,,,,,,,,,19.0,,,20.0,,,BUF,@,KAN,L 36-42
987,,,,,Inactive,Inactive,,,,,,,,,,,"Sweeney, Tommy",Inactive,Inactive,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Inactive,Inactive,,,,,,,,,4.0,Inactive,,,,Inactive,,,2022.0,,,,,,,,,,,,,,,2023-01-15,,,,,,,,,,18.0,,,19.0,,,BUF,,MIA,W 34-31
988,,,,,Inactive,Inactive,,,,,,,,,,,"Sweeney, Tommy",Inactive,Inactive,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Inactive,Inactive,,,,,,,,,5.0,Inactive,,,,Inactive,,,2022.0,,,,,,,,,,,,,,,2023-01-22,,,,,,,,,,19.0,,,20.0,,,BUF,,CIN,L 10-27
989,,,,,,,,,,,,,,,,,"Sweeney, Tommy",,,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 Games,,,,,,,,,,,,,,,,,,,
990,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Fumagalli, Troy",Did Not Play,Did Not Play,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Did Not Play,Did Not Play,,,,,,,,,1.0,Did Not Play,,,,Did Not Play,,,2021.0,,,,,,,,,,,,,,,2022-01-15,,,,,,,,,,18.0,,,19.0,,,NWE,@,BUF,L 17-47
991,,,,,0,0%,,,,,,,,,,,"Fant, Noah",38,56%,,,,,,,,,,,,TE,,,,,50.0%,1,0,2,11.0,5.5,11,,,,,0,0%,,,,,,,,,1.0,*,,,,,,,2022.0,,,,,,,,,,,,,,,2023-01-14,,,,,,,,,,18.0,,,19.0,,25.055,SEA,@,SFO,L 23-41
992,,,,,0,0%,,,,,,,,,,,"Hudson, Tanner",6,8%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,14,47%,,,,,,,,,1.0,,,,,,,,2020.0,,,,,,,,,,,,,,,2021-01-09,,,,,,,,,,17.0,,,18.0,,26.058,TAM,@,WAS,W 31-23
993,,,,,0,0%,,,,,,,,,,,"Hudson, Tanner",4,6%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,5,19%,,,,,,,,,2.0,,,,,,,,2020.0,,,,,,,,,,,,,,,2021-01-17,,,,,,,,,,18.0,,,19.0,,26.066,TAM,@,NOR,W 30-20
994,,,,,0,0%,,,,,,,,,,,"Hudson, Tanner",2,3%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,0,0%,,,,,,,,,3.0,,,,,,,,2020.0,,,,,,,,,,,,,,,2021-01-24,,,,,,,,,,19.0,,,20.0,,26.073,TAM,@,GNB,W 31-26
995,,,,,0,0%,,,,,,,,,,,"Hudson, Tanner",4,6%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,4,15%,,,,,,,,,4.0,,,,,,,,2020.0,,,,,,,,,,,,,,,2021-02-07,,,,,,,,,,20.0,,,21.0,,26.087,TAM,N,KAN,W 31-9
996,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Hudson, Tanner",Did Not Play,Did Not Play,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Did Not Play,Did Not Play,,,,,,,,,5.0,Did Not Play,,,,Did Not Play,,,2021.0,,,,,,,,,,,,,,,2022-01-16,,,,,,,,,,18.0,,,19.0,,,SFO,@,DAL,W 23-17
997,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Hudson, Tanner",Did Not Play,Did Not Play,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Did Not Play,Did Not Play,,,,,,,,,6.0,Did Not Play,,,,Did Not Play,,,2021.0,,,,,,,,,,,,,,,2022-01-22,,,,,,,,,,19.0,,,20.0,,,SFO,@,GNB,W 13-10
998,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Hudson, Tanner",Did Not Play,Did Not Play,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Did Not Play,Did Not Play,,,,,,,,,7.0,Did Not Play,,,,Did Not Play,,,2021.0,,,,,,,,,,,,,,,2022-01-30,,,,,,,,,,20.0,,,21.0,,,SFO,@,LAR,L 17-20
999,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Hudson, Tanner",Did Not Play,Did Not Play,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Did Not Play,Did Not Play,,,,,,,,,8.0,Did Not Play,,,,Did Not Play,,,2022.0,,,,,,,,,,,,,,,2023-01-15,,,,,,,,,,18.0,,,19.0,,,CIN,,BAL,W 24-17
1000,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Hudson, Tanner",Did Not Play,Did Not Play,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Did Not Play,Did Not Play,,,,,,,,,9.0,Did Not Play,,,,Did Not Play,,,2022.0,,,,,,,,,,,,,,,2023-01-22,,,,,,,,,,19.0,,,20.0,,,CIN,@,BUF,W 27-10
1001,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Hudson, Tanner",Did Not Play,Did Not Play,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Did Not Play,Did Not Play,,,,,,,,,10.0,Did Not Play,,,,Did Not Play,,,2022.0,,,,,,,,,,,,,,,2023-01-29,,,,,,,,,,20.0,,,21.0,,,CIN,@,KAN,L 20-23
1002,,,,,,,,,,,,,,,,,"Hudson, Tanner",,,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 Games,,,,,,,,,,,,,,,,,,,4-0-0
1003,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,10,43%,,,,0,0,0,0,0,1.0,,0.0,,,,,,2015.0,,,,,,,,,,,,,,,2016-01-09,,,,,,,,,,17.0,,,18.0,,26.156,KAN,@,HOU,W 30-0
1004,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,8,29%,,,,0,1,0,1,0,2.0,,0.0,,,,,,2015.0,,,,,,,,,,,,,,,2016-01-16,,,,,,,,,,18.0,,,19.0,,26.163,KAN,@,NWE,L 20-27
1005,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,6,25%,,,,0,0,,0,,3.0,,0.0,,,,,,2016.0,,,,,,,,,,,,,,,2017-01-15,,,,,,,,,,17.0,,,19.0,,27.162,KAN,,PIT,L 16-18
1006,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,10,42%,,,,0,0,,0,,4.0,,0.0,,,,,,2017.0,,,,,,,,,,,,,,,2018-01-06,,,,,,,,,,17.0,,,18.0,,28.153,KAN,,TEN,L 21-22
1007,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,10,34%,,,,0,0,,0,,5.0,,0.0,,,,,,2018.0,,,,,,,,,,,,,,,2019-01-12,,,,,,,,,,17.0,,,19.0,,29.159,KAN,,IND,W 31-13
1008,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,10,32%,,,,0,0,,0,,6.0,,0.0,,,,,,2018.0,,,,,,,,,,,,,,,2019-01-20,,,,,,,,,,18.0,,,20.0,,29.167,KAN,,NWE,L 31-37
1009,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,12,32%,,,,,,,,,7.0,,,,,,,,2019.0,,,,,,,,,,,,,,,2020-01-12,,,,,,,,,,17.0,,,19.0,,30.159,KAN,,HOU,W 51-31
1010,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,9,32%,,,,0,1,0,1,0,8.0,,0.0,,,,,,2019.0,,,,,,,,,,,,,,,2020-01-19,,,,,,,,,,18.0,,,20.0,,30.166,KAN,,TEN,W 35-24
1011,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,7,29%,,,,,,,,,9.0,,,,,,,,2019.0,,,,,,,,,,,,,,,2020-02-02,,,,,,,,,,19.0,,,21.0,,30.18,KAN,N,SFO,W 31-20
1012,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,6,29%,,,,,,,,,10.0,,,,,,,,2020.0,,,,,,,,,,,,,,,2021-01-17,,,,,,,,,,17.0,,,19.0,,31.164,KAN,,CLE,W 22-17
1013,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,7,24%,,,,,,,,,11.0,,,,,,,,2020.0,,,,,,,,,,,,,,,2021-01-24,,,,,,,,,,18.0,,,20.0,,31.171,KAN,,BUF,W 38-24
1014,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,7,26%,,,,,,,,,12.0,,,,,,,,2020.0,,,,,,,,,,,,,,,2021-02-07,,,,,,,,,,19.0,,,21.0,,31.185,KAN,N,TAM,L 9-31
1015,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,10,32%,,,,,,,,,13.0,,,,,,,,2021.0,,,,,,,,,,,,,,,2022-01-16,,,,,,,,,,18.0,,,19.0,,32.163,KAN,,PIT,W 42-21
1016,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,10,30%,,,,,,,,,14.0,,,,,,,,2021.0,,,,,,,,,,,,,,,2022-01-23,,,,,,,,,,19.0,,,20.0,,32.17,KAN,,BUF,W 42-36
1017,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,8,30%,,,,1,1,0,0,0,15.0,,0.0,,,,,,2021.0,,,,,,,,,,,,,,,2022-01-30,,,,,,,,,,20.0,,,21.0,,32.177,KAN,,CIN,L 24-27
1018,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,9,32%,,,,,,,,,16.0,,,,,,,,2022.0,,,,,,,,,,,,,,,2023-01-21,,,,,,,,,,18.0,,,20.0,,33.168,KAN,,JAX,W 27-20
1019,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,9,33%,,,,,,,,,17.0,,,,,,,,2022.0,,,,,,,,,,,,,,,2023-01-29,,,,,,,,,,19.0,,,21.0,,33.176,KAN,,CIN,W 23-20
1020,,,,,0,0%,,,,,,,,,,,"Winchester, James",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,9,31%,,,,,,,,,18.0,,,,,,,,2022.0,,,,,,,,,,,,,,,2023-02-12,,,,,,,,,,20.0,,,22.0,,33.19,KAN,N,PHI,W 38-35
1021,,,,,,,,,,,,,,,,,"Winchester, James",,,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,,,,,,1,3,0,2,0,,,0.0,,,,,,,,,,,,,,,,,,,,,18 Games,,,,,,,,,,,,,,,,,,,12-6-0
1022,,,,,0.0,0%,,,,,,,,,,,"Carlson, Stephen",5.0,7%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,29.0,83%,,,,,,,,,1.0,,,,,,,,2020.0,,,,,,,,,,,,,,,2021-01-10,,,,,,,,,,17.0,,,18.0,,24.029,CLE,@,PIT,W 48-37
1023,,,,,0.0,0%,,,,,,,,,,,"Carlson, Stephen",0.0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,9.0,43%,,,,,,,,,2.0,,,,,,,,2020.0,,,,,,,,,,,,,,,2021-01-17,,,,,,,,,,18.0,,,19.0,,24.036,CLE,@,KAN,L 17-22
1024,,,,,,,,,,,,,,,,,"Carlson, Stephen",,,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Games,,,,,,,,,,,,,,,,,,,1-1-0
1025,,,,,0,0%,,,,,,,,,,,"Sternberger, Jace",28,44%,,,,,,,,,,,,TE,,,,,100.0%,1,0,1,2.00,2.00,2,,,,,8,31%,,0,0,0,1,0,1,0,1.0,,,,,,,,2019.0,0.0,,,,,,,,,,,,,,2020-01-12,,,,,,,,,,17.0,,,19.0,,23.2,GNB,,SEA,W 28-23
1026,,,,,0,0%,,,,,,,,,,,"Sternberger, Jace",11,17%,,,,,,,,,,,,TE,,,,,100.0%,2,1,2,6.50,6.50,13,,,,,8,29%,,6,1,0,0,0,0,0,2.0,*,,,,,,,2019.0,0.0,,,,,,,,,,,,,,2020-01-19,,,,,,,,,,18.0,,,20.0,,23.207,GNB,@,SFO,L 20-37
1027,,,,,Inactive,Inactive,,,,,,,,,,,"Sternberger, Jace",Inactive,Inactive,,,,,,,,,,,,TE,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,Inactive,Inactive,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,3.0,Inactive,,,,,,,2020.0,Inactive,,,,,,,,,,,,,,2021-01-16,,,Inactive,,,,,,,18.0,,,19.0,,,GNB,,LAR,W 32-18
1028,,,,,Inactive,Inactive,,,,,,,,,,,"Sternberger, Jace",Inactive,Inactive,,,,,,,,,,,,TE,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,Inactive,Inactive,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,4.0,Inactive,,,,,,,2020.0,Inactive,,,,,,,,,,,,,,2021-01-24,,,Inactive,,,,,,,19.0,,,20.0,,,GNB,,TAM,L 26-31
1029,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Sternberger, Jace",Did Not Play,Did Not Play,,,,,,,,,,,,TE,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,5.0,Did Not Play,,,,,,,2021.0,Did Not Play,,,,,,,,,,,,,,2022-01-16,,,Did Not Play,,,,,,,18.0,,,19.0,,,PIT,@,KAN,L 21-42
1030,,,,,,,,,,,,,,,,,"Sternberger, Jace",,,,,,,,,,,,,,TE,,,,,100.0%,3,1,3,5.00,5.00,15,,,,,,,,6,1,0,1,0,1,0,,,,,,,,,,0.0,,,,,,,,,,,,,,2 Games,,,,,,,,,,,,,,,,,,,1-1-0
1031,,,,,0,0%,,,,,,,,,,,"Knox, Dawson",59,69%,,,,,,,,,,,,TE,,,,,50.0%,1,0,2,14.00,7.00,14,,,,,4,13%,,0,0,0,0,0,0,0,1.0,*,,,,,,,2019.0,0.0,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,17.0,,,18.0,,23.051,BUF,@,HOU,L 19-22
1032,,,,,0,0%,,,,,,,,,,,"Knox, Dawson",40,68%,,,,,,,,,,,,TE,,,,,66.7%,2,1,3,2.50,1.67,5,,,,,5,20%,,6,1,0,0,0,0,0,2.0,*,,,,,,,2020.0,0.0,,,,,,,,,,,,,,2021-01-09,,,,,,,,,,17.0,,,18.0,,24.056,BUF,,IND,W 27-24
1033,,,,,0,0%,,,,,,,,,,,"Knox, Dawson",44,79%,,,,,,,,,,,,TE,,,,,100.0%,2,0,2,9.00,9.00,18,,,,,0,0%,,0,0,0,0,0,0,0,3.0,,,,,,,,2020.0,0.0,,,,,,,,,,,,,,2021-01-16,,,,,,,,,,18.0,,,19.0,,24.063,BUF,,BAL,W 17-3
1034,,,,,0,0%,,,,,,,,,,,"Knox, Dawson",47,65%,,,,,,,,,,,,TE,,,,,75.0%,6,1,8,7.00,5.25,42,,,,,1,3%,,6,1,0,0,0,0,0,4.0,*,,,,,,,2020.0,0.0,,,,,,,,,,,,,,2021-01-24,,,,,,,,,,19.0,,,20.0,,24.071,BUF,@,KAN,L 24-38
1035,,,,,0,0%,,,,,,,,,,,"Knox, Dawson",49,88%,,,,,,,,,,,,TE,,,,,100.0%,5,2,5,17.80,17.80,89,,,,,0,0%,,12,2,0,0,0,0,0,5.0,*,,,,,,,2021.0,0.0,,,,,,,,,,,,,,2022-01-15,,,,,,,,,,18.0,,,19.0,,25.062,BUF,,NWE,W 47-17
1036,,,,,0,0%,,,,,,,,,,,"Knox, Dawson",63,98%,,,,,,,,,,,,TE,,,,,50.0%,2,0,4,4.50,2.25,9,,,,,0,0%,,0,0,0,0,0,0,0,6.0,*,,,,,,,2021.0,0.0,,,,,,,,,,,,,,2022-01-23,,,,,,,,,,19.0,,,20.0,,25.07,BUF,@,KAN,L 36-42
1037,,,,,0,0%,,,,,,,,,,,"Knox, Dawson",63,85%,,,,,,,,,,,,TE,,,,,60.0%,3,1,5,6.67,4.00,20,,,,,0,0%,,6,1,0,1,0,1,0,7.0,*,,,,,,,2022.0,0.0,,,,,,,,,,,,,,2023-01-15,,,,,,,,,,18.0,,,19.0,,26.062,BUF,,MIA,W 34-31
1038,,,,,0,0%,,,,,,,,,,,"Knox, Dawson",49,78%,,,,,,,,,,,,TE,,,,,71.4%,5,0,7,13.00,9.29,65,,,,,0,0%,,0,0,0,0,0,0,0,8.0,*,,,,,,,2022.0,0.0,,,,,,,,,,,,,,2023-01-22,,,,,,,,,,19.0,,,20.0,,26.069,BUF,,CIN,L 10-27
1039,,,,,,,,,,,,,,,,,"Knox, Dawson",,,,,,,,,,,,,,TE,,,,,72.2%,26,5,36,10.08,7.28,262,,,,,,,,30,5,0,1,0,1,0,,,,,,,,,,0.0,,,,,,,,,,,,,,8 Games,,,,,,,,,,,,,,,,,,,4-4-0
1040,,,,,Inactive,Inactive,,,,,,,,,,,"McElroy, Codey",Inactive,Inactive,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Inactive,Inactive,,,,,,,,,1.0,Inactive,,,,Inactive,,,2021.0,,,,,,,,,,,,,,,2022-01-16,,,,,,,,,,18.0,,,19.0,,,TAM,,PHI,W 31-15
1041,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"McElroy, Codey",Did Not Play,Did Not Play,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Did Not Play,Did Not Play,,,,,,,,,2.0,Did Not Play,,,,Did Not Play,,,2021.0,,,,,,,,,,,,,,,2022-01-23,,,,,,,,,,19.0,,,20.0,,,TAM,,LAR,L 27-30
1042,,,,,,,,,,,,,,,,,"McElroy, Codey",,,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 Games,,,,,,,,,,,,,,,,,,,
1043,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,,"Gentry, Zach",Injured Reserve,Injured Reserve,,,,,,,,,,,,TE,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,,,Injured Reserve,Injured Reserve,,,,,,,,,1.0,Injured Reserve,,,,,,,2020.0,,,,,,,,Injured Reserve,,,,,,,2021-01-10,,,,,,,,,,18.0,,,18.0,,,PIT,,CLE,L 37-48
1044,,,,,0,0%,,,,,,,,,,,"Gentry, Zach",40,59%,,,,,,,,,,,,TE,,,,,100.0%,4,0,4,8.25,8.25,33,,,,,3,10%,,,,,,,,,2.0,,,,,,,,2021.0,,,,,,,,,,,,,,,2022-01-16,,,,,,,,,,18.0,,,19.0,,25.128,PIT,@,KAN,L 21-42
1045,,,,,,,,,,,,,,,,,"Gentry, Zach",,,,,,,,,,,,,,TE,,,,,100.0%,4,0,4,8.25,8.25,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Games,,,,,,,,,,,,,,,,,,,0-1-0
1046,,,,,0,0%,,,,,,,,,,,"Moreau, Foster",27,35%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,16,57%,,,,1,1,0,0,0,1.0,*,0.0,,,,,,2021.0,,,,,,,,,,,,,,,2022-01-15,,,,,,,,,,18.0,,,19.0,,24.254,LVR,@,CIN,L 19-26
1047,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,,"Vander Laan, Jason",Injured Reserve,Injured Reserve,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Injured Reserve,Injured Reserve,,,,,,,,,1.0,Injured Reserve,,,,Injured Reserve,,,2019.0,,,,,,,,,,,,,,,2020-01-05,,,,,,,,,,,,,18.0,,,NOR,,MIN,L 20-26
1048,,,,,0,0%,,,,,,,,,,,"Oliver, Josh",48,70%,,,,,,,,,,,,TE,,,,,100.0%,2,0,2,13.0,13.0,26,,,,,14,64%,,,,,,,,,1.0,*,,,,,,,2022.0,,,,,,,,,,,,,,,2023-01-15,,,,,,,,,,18.0,,,19.0,,25.3,BAL,@,CIN,L 17-24
1049,,,,,0,0%,,,,,,,,,,,"Brown, Pharaoh",28,35%,,,,,,,,,,,,TE,,,,,50.0%,3,0,6,12.33,6.17,37,,,,,0,0%,,0,0,,,,,,1.0,*,,,,,,,2014.0,,,,,,,,,,,,,,,2015-01-03,,,,,,,,,,17.0,,,18.0,,23.018,CAR,,ARI,W 27-16
1050,,,,,0,0%,,,,,,,,,,,"Brown, Pharaoh",25,36%,,,,,,,,,,,,TE,,,,,40.0%,2,0,5,12.00,4.80,24,,,,,0,0%,,0,0,,,,,,2.0,,,,,,,,2014.0,,,,,,,,,,,,,,,2015-01-10,,,,,,,,,,18.0,,,19.0,,23.025,CAR,@,SEA,L 17-31
1051,,,,,0,0%,,,,,,,,,,,"Brown, Pharaoh",49,75%,,,,,,,,,,,,TE,,,,,40.0%,2,0,5,11.00,4.40,22,,,,,0,0%,,0,0,,,,,,3.0,,,,,,,,2015.0,,,,,,,,,,,,,,,2016-01-17,,,,,,,,,,17.0,,,19.0,,24.032,CAR,,SEA,W 31-24
1052,,,,,0,0%,,,,,,,,,,,"Brown, Pharaoh",45,62%,,,,,,,,,,,,TE,,,,,57.1%,4,1,7,28.25,16.14,113,,,,,0,0%,,6,1,,,,,,4.0,*,,,,,,,2015.0,,,,,,,,,,,,,,,2016-01-24,,,,,,,,,,18.0,,,20.0,,24.039,CAR,,ARI,W 49-15
1053,,,,,0,0%,,,,,,,,,,,"Brown, Pharaoh",41,51%,,,,,,,,,,,,TE,,,,,57.1%,4,0,7,20.00,11.43,80,,,,,0,0%,,0,0,,,,,,5.0,,,,,,,,2015.0,,,,,,,,,,,,,,,2016-02-07,,,,,,,,,,19.0,,,21.0,,24.053,CAR,N,DEN,L 10-24
1054,,,,,,,,,,,,,,,,,"Brown, Pharaoh",,,,,,,,,,,,,,TE,,,,,50.0%,15,1,30,18.40,9.20,276,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 Games,,,,,,,,,,,,,,,,,,,3-2-0
1055,,,,,Inactive,Inactive,,,,,,,,,,,"Yelder, Deon",Inactive,Inactive,,,,,,,,,,,,TE,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,Inactive,Inactive,,,,,,,,,1.0,Inactive,,,,,,,2018.0,,,,,,,,Inactive,,,,,,,2019-01-12,,,,,,,,,,,,,19.0,,,KAN,,IND,W 31-13
1056,,,,,Inactive,Inactive,,,,,,,,,,,"Yelder, Deon",Inactive,Inactive,,,,,,,,,,,,TE,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,Inactive,Inactive,,,,,,,,,2.0,Inactive,,,,,,,2018.0,,,,,,,,Inactive,,,,,,,2019-01-20,,,,,,,,,,,,,20.0,,,KAN,,NWE,L 31-37
1057,,,,,0,0%,,,,,,,,,,,"Yelder, Deon",5,8%,,,,,,,,,,,,TE,,,,,100.0%,1,0,1,11.00,11.00,11,,,,,13,35%,,,,,,,,,3.0,,,,,,,,2019.0,,,,,,,,,,,,,,,2020-01-12,,,,,,,,,,17.0,,,19.0,,24.312,KAN,,HOU,W 51-31
1058,,,,,0,0%,,,,,,,,,,,"Yelder, Deon",2,3%,,,,,,,,,,,,TE,,,,,0.0%,,,,,,,,,,,4,14%,,,,,,,,,4.0,,,,,,,,2019.0,,,,,,,,,,,,,,,2020-01-19,,,,,,,,,,18.0,,,20.0,,24.319,KAN,,TEN,W 35-24
